
Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 6	Area Sample 6	#Peptides	#Unique	#Spec Sample 6	PTM	Avg. Mass	Description
1974	2125	LLHKPE_01723	120,35	16	16	14900000	4	4	5		39579	ATPase associated with various cellular activities AAA_5
1840	25218	JABIIP_00558	120,31	12	12	1020000	4	1	5		51303	Two component  sigma54 specific  transcriptional regulator  Fis family
2076	72070	AIFLKA_03353	120,25	23	23	14700000	4	4	5		37890	type I-F CRISPR-associated protein Csy3
2008	56009	AIFLKA_03623	120,2	17	17	6860000	3	2	5	Carbamidomethylation	26797	uroporphyrinogen-III C-methyltransferase
2408	2135	LLHKPE_02864	119,9	10	10	2180000	3	1	3		53435	glutamate--tRNA ligase
2248	72112	AIFLKA_02420	119,9	16	16	27000000	4	4	4	Carbamidomethylation	39391	bifunctional UDP-4-keto-pentose/UDP-xylose synthase
1266	589	FCFFJI_00811	119,8	27	27	14800000	4	2	9	Carbamidomethylation	27831	enoyl-ACP reductase FabI
2282	8184	AIFLKA_00759	119,66	12	12	10300000	3	2	4		35785	UDP-glucose 4-epimerase
1598	4883	JABIIP_02819	119,59	25	25	641000	4	1	7	Carbamidomethylation	18487	NADH-quinone oxidoreductase subunit NuoE
2460	3763	LGNCKJ_00049	119,56	7	7	508000	3	1	3		49605	putative periplasmic serine endoprotease DegP-like
2143	5216	JABIIP_00717	119,5	8	8	4560000	2	2	4		50546	type VI secretion system baseplate subunit TssK
2822	72128	AIFLKA_03749	119,36	12	12	12200000	2	2	2		34390	MBL fold metallo-hydrolase
2734	8408	JABIIP_02343	119,23	14	14	14900000	2	2	2		37464	Phosphate ABC transporter substrate-binding protein
2678	5324	PPMOBL_03320	119,19	9	9	20700000	2	2	3	Deamidation (NQ)	38725	serine protease
2119	72149	AIFLKA_03323	119,12	7	7	10900000	3	3	4		56906	Glycosyl hydrolase family 13 catalytic domain-containing protein
1748	2787	LLHKPE_00087	119,12	37	37	15400000	3	3	6		12492	preprotein translocase subunit YajC
1684	7620	AIFLKA_01398	118,96	25	25	3210000	5	2	6		36026	aspartate carbamoyltransferase catalytic subunit
1257	36340	AIFLKA_01949	118,93	43	43	68600000	8	2	9		23599	30S ribosomal protein S4
1847	1194	LLHKPE_02236	118,9	8	8	23600000	2	2	5		39602	YMGG-like Gly-zipper domain-containing protein
1803	39153	AIFLKA_00913	118,82	39	39	11500000	5	3	6	Carbamidomethylation	19264	Protease
2525	16099	AIFLKA_01201	118,77	13	13	5330000	3	2	3		48984	acetyl-CoA carboxylase biotin carboxylase subunit
2013	2878	BDJIJG_02800	118,72	14	14	115000000	2	1	5	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	22595	ATP-dependent Clp endopeptidase proteolytic subunit ClpP
2013	2880	LLHKPE_03062	118,72	14	14	115000000	2	1	5	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	22965	ATP-dependent Clp endopeptidase proteolytic subunit ClpP
1502	3115	PPMOBL_00221	118,55	14	14	662000	3	1	7		40077	ABC transporter substrate-binding protein
1601	1389	LLHKPE_00082	118,5	23	23	6920000	3	2	7		16476	3-hydroxyacyl-ACP dehydratase FabZ
2486	72148	AIFLKA_00792	118,43	35	35	7750000	3	3	3	Carbamidomethylation	22812	N-(5'-phosphoribosyl)anthranilate isomerase
1044	2445	JABIIP_02777	118,36	36	36	5310000	4	1	11	Carbamidomethylation; Oxidation (M)	13250	30S ribosomal protein S13
1581	7878	BDJIJG_01506	118,33	21	21	7070000	2	1	7	Carbamidomethylation; Oxidation (M)	16770	thioredoxin-dependent peroxiredoxin
2398	10739	AIFLKA_01122	118,28	14	14	12400000	3	3	3	Deamidation (NQ)	39810	hypothetical protein
2552	7312	LLHKPE_01735	118,26	27	27	8820000	2	2	3		13647	FHA domain-containing protein
1758	1219	LLHKPE_00247	118,21	22	22	18700000	6	6	6		36227	quinone-dependent dihydroorotate dehydrogenase
1777	2352	LLHKPE_02928	118,18	16	16	7230000	3	2	6	Deamidation (NQ)	32212	Putative sensor with HAMP domain protein
2218	36326	LLHKPE_03127	118,15	14	14	4200000	3	2	4		31941	methylenetetrahydrofolate reductase [NAD(P)H]
1525	2271	BDJIJG_02416	118,09	11	11	22800000	4	4	7		46927	arginine deiminase
1525	2010	LLHKPE_01744	118,09	11	11	22800000	4	4	7		46143	arginine deiminase
1938	8881	JABIIP_01304	118,08	8	8	3340000	5	3	5	Carbamidomethylation	79032	Tail-specific protease
1689	2599	AIFLKA_03152	117,89	21	21	10900000	5	3	6	Carbamidomethylation	28014	enoyl-ACP reductase FabI
2106	72005	AIFLKA_00771	117,86	11	11	14100000	4	4	4	Carbamidomethylation	56725	citramalate synthase
2365	2140	FCFFJI_01760	117,68	22	22	42800000	2	2	4	Carbamidomethylation; Deamidation (NQ)	18226	Type II secretion system protein H
1936	3867	LLHKPE_02461	117,64	20	20	474000	4	1	5		36088	aspartate carbamoyltransferase catalytic subunit
1958	2871	LLHKPE_01668	117,59	41	41	84400000	3	3	5	Carbamidomethylation	8787	30S ribosomal protein S18
1958	2872	AIFLKA_00168	117,59	41	41	84400000	3	3	5	Carbamidomethylation	8771	30S ribosomal protein S18
2391	72067	AIFLKA_02566	117,56	14	14	17400000	3	3	3		26485	High-affinity branched-chain amino acid transport ATP-binding protein
2512	3534	LLHKPE_03886	117,5	17	17	10300000	2	2	3	Deamidation (NQ)	28363	DUF4239 domain-containing protein
2461	72262	AIFLKA_01849	117,45	72	72	20800000	3	3	3		7526	hypothetical protein
2347	18246	JABIIP_02712	117,42	30	30	2670000	4	2	4		15840	50S ribosomal protein L9
1994	5825	LLHKPE_03232	117,41	27	27	30000000	3	3	5		16572	DUF5069 domain-containing protein
2435	6733	AIFLKA_00417	117,25	10	10	6870000	2	1	3		33308	Protein HflC
2435	3980	DHPIBI_01138	117,25	10	10	6870000	2	1	3		33187	Protein HflC
2170	18257	AIFLKA_02172	117,06	6	6	5810000	3	1	4		70338	RNA polymerase sigma factor RpoD
2370	8972	BDJIJG_01980	117,05	26	26	17100000	2	2	4	Carbamidomethylation; Deamidation (NQ)	11281	High-putative iron-sulfur protein
2281	4836	JABIIP_02642	117,05	20	20	1690000	3	2	4	Deamidation (NQ)	24684	Putative Pilus assembly protein PilO
1946	26709	AIFLKA_01077	117,02	26	26	14500000	4	2	5		23846	DUF2934 domain-containing protein
2126	1277	LLHKPE_01753	117,01	10	10	22300000	3	3	4		39823	Putative C4-dicarboxylate-binding periplasmic protein
2271	2381	LLHKPE_01170	116,99	13	13	31000000	3	3	4		38048	Oxidoreductase FAD/NAD(P)-binding domain protein
1951	72104	AIFLKA_00035	116,99	8	8	28600000	3	3	5		48004	HemY N-terminal domain-containing protein
1786	1151	LLHKPE_01594	116,92	10	10	3630000	3	1	6		45556	Type II secretion system F family protein
2869	973	LGNCKJ_01774	116,89	14	14	33200000	2	2	2		35282	PEP-CTERM sorting domain-containing protein
2038	2830	JABIIP_00479	116,89	11	11	4270000	3	2	5	Carbamidomethylation	35058	D-alanine--D-alanine ligase
2584	17693	BDJIJG_01835	116,85	44	44	42700000	2	1	3	Deamidation (NQ)	7695	Cold-shock protein
1894	2111	LLHKPE_02565	116,82	8	8	19100000	3	3	5		70443	sulfate adenylyltransferase subunit CysN
2257	4724	LLHKPE_01479	116,78	10	10	7800000	4	2	4	Carbamidomethylation	49958	adenosylmethionine--8-amino-7-oxononanoate transaminase
2487	2332	LLHKPE_03069	116,66	8	8	291000	3	1	3		54148	cysteine--tRNA ligase
1965	8411	LLHKPE_03735	116,53	14	14	20900000	3	3	5	Carbamidomethylation	31334	SHOCT domain-containing protein
1556	2184	LLHKPE_00847	116,5	11	11	112000000	2	2	7		58814	cytochrome c oxidase subunit I
2833	5303	KABFEG_03217	116,17	10	10	15300000	2	1	2	Carbamidomethylation	44882	serine hydroxymethyltransferase
2305	1781	LLHKPE_02778	116,09	16	16	8700000	4	3	4		45139	Lytic transglycosylase catalytic
1831	4865	BDJIJG_00714	115,99	5	5	6850000	4	1	5		104522	valine--tRNA ligase
2437	6439	LNJFLG_04169	115,98	3	3	4650000	2	1	3		68992	propionate--CoA ligase
2457	1822	LLHKPE_00865	115,95	15	15	22600000	3	2	3		31571	pantoate--beta-alanine ligase
2141	6962	HADHNG_00833	115,95	6	6	988000	3	1	4		57400	chaperonin GroEL
2815	72006	AIFLKA_01969	115,93	13	13	5670000	2	2	2	Deamidation (NQ)	36982	hypothetical protein
2815	72007	AIFLKA_03108	115,93	13	13	5670000	2	2	2	Deamidation (NQ)	36982	hypothetical protein
1201	7270	HHKEMD_01372	115,78	12	12	6740000	3	2	9	Carbamidomethylation; Oxidation (M)	35631	type I glyceraldehyde-3-phosphate dehydrogenase
2084	73809	HADHNG_02343	115,6	22	22	10500000	2	2	5		17424	type VI secretion system tube protein Hcp
2138	5438	AIFLKA_02538	115,6	20	20	11600000	4	2	4		23707	Imidazole glycerol phosphate synthase subunit HisH
2278	1108	FCFFJI_01540	115,59	16	16	13500000	2	2	4	Carbamidomethylation	25945	Cell shape-determining protein MreB
2116	2503	BDJIJG_00788	115,59	19	19	5830000	3	1	4		30082	50S ribosomal protein L2
2172	6085	BDJIJG_02231	115,5	20	20	2100000	3	1	4		18850	Type VI secretion system sheath protein TssB1
2164	5430	LLHKPE_03178	115,41	34	34	22800000	3	2	4		10423	cell division topological specificity factor MinE
2280	6236	LLHKPE_00669	115,41	28	28	57800000	3	3	4	Carbamidomethylation	16748	MaoC family protein
2336	5312	LLHKPE_00923	115,4	34	34	39900000	2	2	4	Carbamidomethylation; Deamidation (NQ)	14197	DUF2173 domain-containing protein
1373	5905	AIFLKA_01936	115,36	38	38	34600000	3	2	8		11892	Large ribosomal subunit protein uL24
2239	1401	LLHKPE_00178	115,36	16	16	13900000	4	4	4	Carbamidomethylation	37819	phenylalanine--tRNA ligase subunit alpha
2744	2741	BDJIJG_00581	115,36	6	6	2200000	2	1	2		46379	Cytochrome b
2744	7555	JABIIP_02454	115,36	6	6	2200000	2	1	2		47126	Cytochrome b
2159	22812	DCJHLG_00461	115,3	21	21	2590000	4	1	4	Deamidation (NQ)	43328	beta-ketoacyl-ACP synthase II
2339	72117	AIFLKA_00968	115,3	11	11	23100000	2	2	4	Deamidation (NQ)	25851	YfdX family protein
2670	1358	FCFFJI_01183	115,27	32	32	21000000	3	3	3		17761	Universal stress protein
2870	1955	LLHKPE_00837	115,24	16	16	17500000	2	2	2		22059	DUF3038 domain-containing protein
2643	2869	JABIIP_00556	115,14	21	21	11200000	2	2	3		24108	Protein-L-isoaspartate O-methyltransferase
2449	8194	AIFLKA_02226	115,03	13	13	8110000	3	2	3		51030	Insulinase family protein
2252	38509	AIFLKA_03185	114,89	12	12	12200000	4	4	4	Deamidation (NQ)	47697	Class I SAM-dependent rRNA methyltransferase
2867	2530	LLHKPE_03505	114,88	20	20	13000000	2	2	2		14256	DUF2815 domain-containing protein
2629	5346	LLHKPE_00138	114,84	22	22	28300000	2	2	3		16223	DUF306 domain-containing protein
2866	72162	AIFLKA_02573	114,74	27	27	41800000	2	2	2		12378	Phasin domain-containing protein
1214	2824	ODMPFI_03264	114,72	34	34	19200000	3	1	9		14003	Cytochrome C Planctomycete-type domain-containing protein
1214	2825	JABIIP_00702	114,72	34	34	19200000	3	1	9		14003	Cytochrome C Planctomycete-type domain-containing protein
2059	90043	AIFLKA_01559	114,64	37	37	13500000	4	4	5	Deamidation (NQ); Oxidation (M)	12445	Sec translocon accessory complex subunit YajC
1957	18308	AIFLKA_02529	114,62	16	16	22300000	3	3	5		38167	recombinase RecA
1537	3796	AIFLKA_01533	114,5	11	11	35700000	5	5	7		69333	L D-TPase catalytic domain-containing protein
2121	4086	AIFLKA_01809	114,42	12	12	18300000	3	2	4		37977	Sulfate-binding protein
2698	37837	JABIIP_03104	114,39	17	17	3210000	2	1	3		29540	tryptophan synthase subunit alpha
2202	6140	AIFLKA_01926	114,12	18	18	60700000	3	3	4		22643	Large ribosomal subunit protein uL4
2495	7533	AIFLKA_01278	114,11	7	7	11700000	2	2	3	Carbamidomethylation	66332	Hsp70 family protein
2424	18284	JABIIP_01045	114,06	10	10	2220000	2	1	3		35907	prolyl aminopeptidase
3070	7914	JABIIP_00356	114,06	27	27	31400000	2	1	2		9284	50S ribosomal protein L27
2061	7789	LLHKPE_00094	114,02	20	20	2460000	2	1	5		23488	ribose-5-phosphate isomerase RpiA
2349	3264	AIFLKA_02685	113,95	17	17	1090000	4	1	4		22461	ABC-type transport auxiliary lipoprotein component domain-containing protein
1782	1896	AIFLKA_02845	113,89	7	7	23200000	5	1	6		79286	Bacteriohemerythrin
1888	8908	AIFLKA_01279	113,81	26	26	28100000	3	3	5		20040	DUF2760 domain-containing protein
2915	4130	JABIIP_01269	113,8	23	23	6390000	2	1	2		13469	RidA family protein
1659	20681	JABIIP_02761	113,74	40	40	4320000	3	1	6	Deamidation (NQ)	11908	50S ribosomal protein L22
2147	5499	LLHKPE_01811	113,73	16	16	13400000	3	2	4		33295	Sirohydrochlorin chelatase
1752	905	LLHKPE_02719	113,71	31	31	28900000	6	6	6		35930	Signal peptide peptidase SppA  36K type
1121	1755	LLHKPE_02870	113,65	20	20	22200000	5	4	10	Deamidation (NQ)	39788	histidine kinase
2113	4153	JABIIP_01188	113,63	14	14	22600000	3	2	4		45207	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
2453	3101	BDJIJG_01896	113,61	15	15	11500000	2	2	3		25880	Superoxide dismutase
2104	1965	LLHKPE_02253	113,59	6	6	4290000	3	2	4		59067	AAA-ATPase
2031	2697	LLHKPE_03180	113,54	19	19	8250000	4	3	5	Carbamidomethylation	25931	septum site-determining protein MinC
2555	1790	IFKLJE_00997	113,51	9	9	21800000	2	2	3		35904	Porin
2253	90031	AIFLKA_02136	113,49	32	32	7330000	3	3	4	Carbamidomethylation	16438	hypothetical protein
1904	1248	FCFFJI_01909	113,37	7	7	235000	3	1	5		31805	UTP--glucose-1-phosphate uridylyltransferase GalU
2841	1216	FCFFJI_01891	113,25	15	15	9730000	2	2	2		16285	3-hydroxyacyl-ACP dehydratase FabZ
2169	72297	AIFLKA_01354	113,21	12	12	12300000	4	4	4		48473	Phenylacetate-coenzyme A ligase
1551	315	FCFFJI_01008	113,15	9	9	22100000	3	3	7	Deamidation (NQ)	59079	phenylacetic acid degradation protein PaaN
2750	72090	AIFLKA_00403	113,07	10	10	9910000	2	2	2		41236	ATPase
1798	36317	LLHKPE_00074	113,03	24	24	23100000	4	3	6		20770	ribosome recycling factor
1857	3829	AIFLKA_02146	113,03	11	11	4310000	3	1	5		45314	tyrosine--tRNA ligase
2179	2286	FFBEBI_03589	112,95	9	9	1120000	3	1	4		50801	F0F1 ATP synthase subunit beta
2066	4740	HNMFNB_01781	112,89	15	15	523000	2	1	5		17798	acetolactate synthase small subunit
1928	3913	AIFLKA_00194	112,83	8	8	929000	3	1	5		45252	Type 4 fimbrial assembly protein
2150	2161	JABIIP_01035	112,82	9	9	12100000	3	2	4		43565	ornithine decarboxylase
1670	14291	AIFLKA_03365	112,73	15	15	14000000	4	3	6		41467	histidine kinase
2559	5629	LLHKPE_02121	112,58	12	12	6470000	2	2	3		36127	hydrogenase 2 operon protein HybA
2590	725	FCFFJI_01297	112,47	14	14	29900000	3	3	3		28226	succinate dehydrogenase/fumarate reductase iron-sulfur subunit
2000	6218	LLHKPE_01813	112,43	9	9	1180000	3	1	5		44832	Precorrin-6Y C5 15-methyltransferase (Decarboxylating)
2390	174	FCFFJI_01028	112,34	4	4	7040000	2	2	3		76148	Alkyl/aryl-sulfatase YjcS
1996	56252	AIFLKA_00046	112,26	30	30	21600000	3	2	5		15380	CoA-binding domain-containing protein
2680	90795	JABIIP_02417	112,26	16	16	4940000	2	2	3		30871	Neutral zinc metallopeptidase
2498	2593	LLHKPE_03184	112,25	16	16	28100000	2	2	3		25441	Putative Metallo-beta-lactamase superfamily
1353	8585	AIFLKA_02426	111,93	33	33	35600000	4	4	8		14066	Response regulatory domain-containing protein
1963	1084	FCFFJI_02070	111,75	16	16	18000000	3	3	5		25986	SDR family NAD(P)-dependent oxidoreductase
2561	72975	AIFLKA_01740	111,73	17	17	12500000	2	2	3	Carbamidomethylation	18198	Phosphohistidine phosphatase SixA
2023	2992	LLHKPE_00392	111,62	16	16	13300000	4	4	5		37348	porphobilinogen synthase
2399	663	FCFFJI_01101	111,52	3	3	105000	3	1	3	Deamidation (NQ)	119972	fused isobutyryl-CoA mutase/GTPase IcmF
2409	1625	LLHKPE_01928	111,5	17	17	5330000	3	1	3		24043	imidazole glycerol phosphate synthase subunit HisH
2613	629	FCFFJI_02493	111,5	24	24	20900000	3	3	3		19519	Phasin family protein
1464	2482	AIFLKA_00304	111,38	7	7	4120000	4	2	7		73479	Acyl CoA:acetate/3-ketoacid CoA transferase
2024	3811	LLHKPE_02363	111,36	42	42	21200000	4	4	5	Carbamidomethylation	15622	Putative Rhodanese-like protein
2489	2836	JABIIP_02225	111,24	29	29	18900000	3	2	3		15843	CBS domain-containing protein
2194	73052	OJJGAB_02523	111,22	12	12	12800000	3	3	4		39605	extracellular solute-binding protein
2091	3247	LLHKPE_03819	111,18	17	17	32900000	2	2	5		21884	Sel1 repeat family protein
2934	90799	AIFLKA_02009	111,16	11	11	7760000	2	2	2		30836	Rhodoquinone biosynthesis methyltransferase RquA
3062	73857	AIFLKA_03454	111,15	38	38	9880000	2	2	2		10643	hypothetical protein
2679	8508	LLHKPE_01952	111,09	23	23	635000	2	2	3	Carbamidomethylation	12306	hypothetical protein
2180	3894	LGNCKJ_00845	111,08	3	3	1800000	2	1	4	Carbamidomethylation	83086	NADH-quinone oxidoreductase
2773	98	FCFFJI_01989	110,95	7	7	864000	2	2	2	Deamidation (NQ)	63230	Acyl-CoA dehydrogenase
1582	5598	LLHKPE_00507	110,93	51	51	492000000	2	1	7	Oxidation (M)	4784	Conserved hypothetical phage protein
1582	5599	LLHKPE_03092	110,93	51	51	492000000	2	1	7	Oxidation (M)	4783	hypothetical protein
1669	2428	BDJIJG_00934	110,92	16	16	9360000	4	2	6	Carbamidomethylation; Oxidation (M)	43322	beta-ketoacyl-ACP synthase I
2210	72050	AIFLKA_00405	110,85	19	19	6630000	3	3	4	Deamidation (NQ)	34475	non-specific protein-tyrosine kinase
2914	90183	AIFLKA_02229	110,85	7	7	2110000	2	2	2		39882	L-threonine aldolase
1265	439	LLHKPE_01743	110,79	12	12	31400000	5	5	9		51319	DUF2252 domain-containing protein
2524	152	FCFFJI_02054	110,77	14	14	1690000	3	1	3		38460	Twitching motility protein
2124	28597	AIFLKA_00150	110,75	21	21	27800000	4	3	4		40984	Histidinol-phosphate aminotransferase
1900	278	FCFFJI_02192	110,68	4	4	5780000	3	1	5		95507	translation initiation factor IF-2
2035	1138	LLHKPE_03220	110,62	17	17	14000000	4	4	5	Deamidation (NQ)	47560	DUF2254 domain-containing protein
2268	8426	JABIIP_00449	110,57	13	13	3990000	3	1	4		25268	DUF2934 domain-containing protein
2139	1741	JABIIP_03056	110,5	25	25	3720000	3	2	4		21414	Carboxypeptidase regulatory-like domain-containing protein
3058	8286	JABIIP_02572	110,38	29	29	20100000	2	2	2	Carbamidomethylation	15350	SPOR domain-containing protein
2807	90033	JABIIP_02169	110,31	12	12	2850000	2	1	2		24302	Putative glutathione S-transferase
2117	1376	FCFFJI_01993	110,25	16	16	3920000	3	1	4	Oxidation (M)	26664	Electron transfer flavoprotein subunit beta
2412	62432	AIFLKA_01509	110,16	10	10	10000000	2	2	3		50793	Adenylosuccinate lyase
2779	14653	AIFLKA_00412	110,11	5	5	14300000	2	2	2		85984	ribonuclease R
1845	957	AIFLKA_01480	110,06	8	8	12400000	3	1	5		46844	transcription termination factor Rho
2858	90325	AIFLKA_01023	109,95	5	5	7760000	2	2	2		63130	FHA domain-containing protein
2415	72325	AIFLKA_03364	109,94	8	8	12800000	3	3	3		51538	Sigma 54-interacting transcriptional regulator
2579	5392	LLHKPE_01262	109,93	8	8	18200000	2	2	3		37026	Putative MucB/RseB
2873	373	FCFFJI_01230	109,93	8	8	3740000	2	2	2		46605	Homoserine dehydrogenase
1985	3122	DCJHLG_01813	109,85	39	39	241000	3	1	5	Carbamidomethylation	13690	30S ribosomal protein S12
1985	3124	DHPIBI_03454	109,85	39	39	241000	3	1	5	Carbamidomethylation	13690	30S ribosomal protein S12
1985	3125	JABIIP_02740	109,85	39	39	241000	3	1	5	Carbamidomethylation	13718	30S ribosomal protein S12
2101	3241	LLHKPE_00320	109,76	8	8	14800000	3	3	4		76221	Glycogen debranching enzyme
2060	7942	LLHKPE_00368	109,58	20	20	37200000	2	2	5		17181	DUF4124 domain-containing protein
1898	5578	JABIIP_01464	109,42	11	11	5690000	3	1	5	Carbamidomethylation	45210	alanine transaminase
2131	72021	AIFLKA_01085	109,38	10	10	15800000	4	4	4		54046	Circularly permuted ATP-grasp type 2 domain-containing protein
1425	13752	AIFLKA_01095	109,38	13	13	34300000	4	4	8		41245	Lytic murein transglycosylase B
2416	71994	AIFLKA_01482	109,35	10	10	17600000	3	3	3		47188	ATP-dependent RNA helicase RhlB
2778	3547	LLHKPE_01885	109,35	11	11	6490000	2	2	2	Carbamidomethylation	42811	cysteine-S-conjugate beta-lyase
2582	5320	LLHKPE_00924	109,29	27	27	23600000	2	1	3	Carbamidomethylation; Oxidation (M)	12606	DUF2173 domain-containing protein
2261	3205	LLHKPE_02054	109,19	21	21	12000000	4	4	4	Carbamidomethylation	22378	Putative Peptidase S16  lon domain protein
1339	21542	AIFLKA_01066	109	17	17	7260000	4	2	8		32909	RNase adapter RapZ
2065	4463	JABIIP_03248	108,99	13	13	3610000	2	1	5	Carbamidomethylation	22165	Nitroreductase
2355	19373	AIFLKA_01006	108,87	17	17	17200000	3	3	4	Carbamidomethylation	37428	Dihydroorotase
2786	72189	AIFLKA_00815	108,81	18	18	17600000	2	2	2	Carbamidomethylation	21169	hypothetical protein
1613	20706	LLHKPE_01118	108,77	27	27	22000000	3	3	7	Carbamidomethylation	13998	Lysozyme inhibitor LprI-like N-terminal domain-containing protein
2145	18275	JABIIP_00858	108,73	13	13	8570000	4	2	4		43006	serine-type D-Ala-D-Ala carboxypeptidase
1866	9401	AIFLKA_00943	108,68	36	36	3480000	5	4	5	Deamidation (NQ)	16475	50S ribosomal protein L13
2181	72525	DHPIBI_02741	108,63	31	31	38000000	2	2	4		13271	hypothetical protein
2181	72979	LGNCKJ_02913	108,63	52	52	38000000	2	2	4		7797	RNA chaperone  transcription antiterminator  affects expression of rpoS and uspA
2181	72980	DCJHLG_00602	108,63	52	52	38000000	2	2	4		7855	RNA chaperone  transcription antiterminator  affects expression of rpoS and uspA
2181	72981	AIFLKA_01689	108,63	52	52	38000000	2	2	4		7828	RNA chaperone  transcription antiterminator  affects expression of rpoS and uspA
2181	72978	BDJIJG_00863	108,63	52	52	38000000	2	2	4		7758	RNA chaperone  transcription antiterminator  affects expression of rpoS and uspA
2283	2456	LLHKPE_01202	108,55	9	9	16800000	3	3	4		51363	Bifunctional NAD(P)H-hydrate repair enzyme
2578	1788	LLHKPE_03113	108,53	15	15	18400000	2	1	3	Oxidation (M)	15195	50S ribosomal protein L15
2530	5163	LLHKPE_02761	108,5	22	22	3810000	3	2	3		21095	DUF2934 domain-containing protein
1181	1511	HHKEMD_02891	108,45	15	15	78800000	4	2	9	Carbamidomethylation; Oxidation (M)	43085	elongation factor Tu
1632	5533	JABIIP_02929	108,41	17	17	1230000	2	1	6		21166	polyhydroxyalkanoate synthesis repressor PhaR
1699	3307	LLHKPE_01732	108,31	12	12	9430000	4	4	6		52297	asparagine--tRNA ligase
1200	2516	APBOIA_03108	108,19	11	11	1510000	4	1	9		46707	ATP-dependent Clp protease ATP-binding subunit ClpX
1287	2974	LLHKPE_03099	108,17	30	30	44600000	4	4	9	Carbamidomethylation	11971	50S ribosomal protein L22
1438	73	FCFFJI_01107	108,12	4	4	16900000	4	4	7		168945	glutamate synthase large subunit
1469	5833	LNJFLG_03196	108,04	6	6	1340000	3	1	7	Deamidation (NQ); Oxidation (M)	69618	molecular chaperone DnaK
2820	20371	BDJIJG_01285	108,02	25	25	8500000	2	2	2		12365	H-NS histone family protein
2474	658	FCFFJI_01327	107,85	8	8	15900000	3	3	3		42468	Multidrug efflux pump subunit AcrA
1960	3318	BDJIJG_01439	107,58	11	11	1270000	3	1	5		40185	aspartate-semialdehyde dehydrogenase
2095	18629	JABIIP_01866	107,51	5	5	2110000	3	1	4		97836	leucine--tRNA ligase
2306	4313	LLHKPE_00152	107,44	19	19	22200000	4	4	4	Carbamidomethylation	55070	leucyl aminopeptidase
2096	941	DHPIBI_01009	107,34	8	8	8360000	3	1	4		46794	transcription termination factor Rho
2096	892	LLHKPE_02842	107,34	8	8	8360000	3	1	4		46690	transcription termination factor Rho
2205	7579	AIFLKA_01837	107,23	8	8	504000	3	1	4		44737	Precorrin-6Y C5 15-methyltransferase (Decarboxylating)
1674	72286	DHPIBI_01668	107,18	41	41	6940000	4	3	6		10618	cell division topological specificity factor MinE
1674	72287	AIFLKA_03176	107,18	41	41	6940000	4	3	6		10587	cell division topological specificity factor MinE
1674	72288	JABIIP_02217	107,18	41	41	6940000	4	3	6		10515	cell division topological specificity factor MinE
1668	72019	AIFLKA_00990	107,03	7	7	4850000	4	4	6		98817	N-acetyltransferase domain-containing protein
2089	9089	AIFLKA_02897	106,87	22	22	8960000	2	1	5		11188	Ubiquinone biosynthesis accessory factor UbiK
2759	72456	AIFLKA_00400	106,86	17	17	3400000	2	2	2		20628	DUF4123 domain-containing protein
2259	2440	JABIIP_01254	106,84	11	11	1930000	4	1	4	Carbamidomethylation; Oxidation (M)	48982	TrpB-like pyridoxal phosphate-dependent enzyme
2348	2355	LLHKPE_01772	106,8	19	19	6780000	4	2	4		22782	ABC-type transport auxiliary lipoprotein component domain-containing protein
2828	5425	JABIIP_02539	106,78	23	23	1570000	2	1	2		13266	1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase
2209	4092	HAPDOO_03155	106,75	7	7	2140000	3	1	4		60566	hypothetical protein
1872	2364	DHPIBI_00352	106,74	13	13	7090000	3	1	5		28208	Enoyl-[acyl-carrier-protein] reductase [NADH]
2603	90041	AIFLKA_00164	106,73	17	17	6050000	3	3	3		27529	Class I SAM-dependent methyltransferase
2250	72032	BDJIJG_03731	106,68	30	30	30000000	3	3	4		20811	SnoaL-like domain-containing protein
1620	36724	LLHKPE_01220	106,63	17	17	2740000	4	1	6	Carbamidomethylation; Deamidation (NQ)	41222	quinolinate synthase NadA
2323	37182	LLHKPE_03357	106,53	15	15	9650000	3	3	4		31908	Transglutaminase domain protein
2127	379	FCFFJI_01330	106,37	13	13	16400000	3	2	4		32088	polyphosphate kinase 2
2541	1993	LLHKPE_00013	106,34	15	15	16000000	3	3	3	Carbamidomethylation	40736	Propionate 3-nitronate monooxygenase
2045	72119	AIFLKA_01132	106,3	18	18	281000	3	1	5		26900	Putative oxidoreductase YciK
2448	72418	AIFLKA_00240	106,29	37	37	26700000	3	3	3	Carbamidomethylation	16159	RNA polymerase-binding protein DksA
2770	1948	LLHKPE_02467	106,26	8	8	1920000	2	1	2		44146	DUF4139 domain-containing protein
3005	5363	JABIIP_01064	106,07	21	21	5620000	2	2	2		17046	DUF4124 domain-containing protein
2276	20709	AIFLKA_03381	105,99	11	11	23100000	2	2	4		30701	SHOCT domain-containing protein
2056	72045	AIFLKA_02353	105,99	15	15	19500000	3	2	5	Carbamidomethylation	41088	hypothetical protein
2626	9313	LLHKPE_02440	105,99	20	20	4760000	2	1	3		12187	P-II family nitrogen regulator
2452	6709	JABIIP_02314	105,95	19	19	833000	3	1	3		33737	Protein QmcA
