Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 3	Area Sample 3	#Peptides	#Unique	#Spec Sample 3	PTM	Avg. Mass	Description
2357	1457	JABIIP_02821	115,24	10	10	1,8E+07	2	1	3		26601	NADH-quinone oxidoreductase subunit C
2357	4801	DHPIBI_01165	115,24	10	10	1,8E+07	2	1	3		26426	NADH-quinone oxidoreductase subunit C
3085	9645	KABFEG_02489	34,7	1	1	1,8E+07	1	1	1		93569	alanine--tRNA ligase
944	2123	LLHKPE_02260	203,53	23	23	1,8E+07	6	4	11	Deamidation (NQ)	48037	Serine endoprotease
984	991	LLHKPE_02934	149,68	32	32	1,8E+07	7	4	11		41071	SPFH domain-containing protein
2203	37175	FCFFJI_00713	128,5	26	26	1,8E+07	2	2	4	Carbamidomethylation	14457	MerR family transcriptional regulator
2390	2831	JABIIP_02822	150,6	33	33	1,7E+07	3	1	3	Carbamidomethylation	17461	NADH-quinone oxidoreductase subunit B
2390	2832	DHPIBI_01166	150,6	33	33	1,7E+07	3	1	3	Carbamidomethylation	17477	NADH-quinone oxidoreductase subunit B
2015	5163	LLHKPE_02761	124	31	31	1,7E+07	4	4	4		21095	DUF2934 domain-containing protein
1798	1913	FCFFJI_02429	123,3	24	24	1,7E+07	3	3	5	Carbamidomethylation	23326	ParA family protein
3189	5677	LLHKPE_01854	38,98	2	2	1,7E+07	1	1	1		71856	NADH-quinone oxidoreductase subunit L
2179	2173	LLHKPE_01844	157,88	27	27	1,7E+07	4	4	4	Carbamidomethylation	28260	Putative Type VI secretion system-associated protein
2475	6048	LLHKPE_02296	92,92	13	13	1,7E+07	2	2	3		27207	DUF306 domain-containing protein
1243	2025	LLHKPE_03116	186	44	44	1,7E+07	6	2	9	Carbamidomethylation; Deamidation (NQ)	13876	Small ribosomal subunit protein uS11
1815	1833	LLHKPE_02174	155,04	16	16	1,7E+07	4	4	5		55360	Porin domain-containing protein
1460	1939	JABIIP_01701	148,79	13	13	1,7E+07	4	2	7		43410	Outer membrane protein assembly factor BamC
1814	1025	FCFFJI_01566	115,1	24	24	1,7E+07	4	3	5		26859	uroporphyrinogen-III C-methyltransferase
1888	36333	LLHKPE_01573	110,85	14	14	1,7E+07	3	2	5	Carbamidomethylation	31333	penicillin-insensitive murein endopeptidase
1699	944	FCFFJI_02251	132,24	15	15	1,7E+07	4	4	6	Deamidation (NQ)	46340	Phthiocerol/phthiodiolone dimycocerosyl transferase
527	1064	HAPDOO_03242	236,01	39	39	1,7E+07	9	2	20	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	29855	Isocitrate lyase
825	1210	JABIIP_00648	227,05	25	25	1,7E+07	7	2	13	Carbamidomethylation	43740	Putative acyl dehydratase
949	1143	JABIIP_01252	184,56	34	34	1,7E+07	5	1	11	Carbamidomethylation	20475	Tellurium resistance protein
2910	3534	LLHKPE_03886	144,13	17	17	1,7E+07	2	2	2		28363	DUF4239 domain-containing protein
2620	2508	LLHKPE_03265	85,93	10	10	1,7E+07	2	2	2		29022	pyrroline-5-carboxylate reductase
2620	3028	AIFLKA_01392	85,93	10	10	1,7E+07	2	2	2		29191	Pyrroline-5-carboxylate reductase
1564	562	LLHKPE_02148	190,08	25	25	1,7E+07	6	5	6	Carbamidomethylation	44655	Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF
1572	1456	JABIIP_02771	142,83	41	41	1,7E+07	5	3	6		20842	50S ribosomal protein L6
1441	2911	FCFFJI_00730	127,76	25	25	1,7E+07	5	5	7	Carbamidomethylation	30210	Enoyl-CoA hydratase/isomerase family protein
2525	5320	LLHKPE_00924	117,07	27	27	1,7E+07	2	1	3	Carbamidomethylation	12606	DUF2173 domain-containing protein
2169	21389	LLHKPE_01106	67,42	14	14	1,7E+07	2	2	4		19105	Phage tail protein
1234	5313	LLHKPE_01563	153,83	30	30	1,7E+07	5	5	9	Carbamidomethylation	31696	prephenate dehydrogenase/arogenate dehydrogenase family protein
1873	970	FCFFJI_02177	138,55	20	20	1,7E+07	4	4	5	Carbamidomethylation	29534	MinD/ParA family protein
2261	2231	LLHKPE_00825	102,61	15	15	1,7E+07	2	2	3	Carbamidomethylation	25627	Short-chain dehydrogenase/reductase SDR
2748	3439	BDJIJG_00860	83,67	25	25	1,7E+07	2	2	2		20035	Cache domain-containing protein
3598	38499	AEBICJ_05716	47,34	1	1	1,7E+07	1	1	1		130883	Repeat protein (TIGR01451 family)
231	127	DHPIBI_01406	295,6	22	22	1,7E+07	17	3	35	Carbamidomethylation; Oxidation (M)	130881	pyruvate:ferredoxin (flavodoxin) oxidoreductase
972	637	JABIIP_03114	184,47	21	21	1,7E+07	9	4	11	Carbamidomethylation; Deamidation (NQ)	80990	Alpha amylase catalytic region
1627	2150	FCFFJI_02342	116,29	28	28	1,7E+07	2	2	6	Carbamidomethylation; Deamidation (NQ)	20511	phosphoheptose isomerase
1400	3375	PPMOBL_03162	101,1	4	4	1,7E+07	2	1	7	Deamidation (NQ); Oxidation (M)	45773	argininosuccinate synthase
1400	5624	FFBEBI_01442	101,1	4	4	1,7E+07	2	1	7	Deamidation (NQ); Oxidation (M)	45749	argininosuccinate synthase
2623	1581	LLHKPE_02157	87,56	6	6	1,7E+07	2	2	2	Carbamidomethylation	68676	Autotransporter domain-containing protein
2760	3178	FCFFJI_02620	57,93	5	5	1,7E+07	2	2	2		55257	DEAD/DEAH box helicase
369	1099	DCJHLG_01665	257,29	77	77	1,7E+07	9	1	26	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	16986	VOC domain-containing protein
1691	3824	LLHKPE_03745	124,47	34	34	1,7E+07	2	2	6	Oxidation (M)	11909	Alkylhydroperoxidase like protein  AhpD family
2666	2042	FCFFJI_01716	107,03	11	11	1,7E+07	2	2	2	Carbamidomethylation	18227	hypothetical protein
1983	5008	LLHKPE_02706	87,16	22	22	1,7E+07	3	3	4	Carbamidomethylation	28345	4-hydroxy-tetrahydrodipicolinate reductase
595	401	JABIIP_00581	255,63	27	27	1,7E+07	11	3	18	Carbamidomethylation; Oxidation (M)	69685	sodium-translocating pyrophosphatase
2237	1938	FCFFJI_00380	143,83	18	18	1,7E+07	3	3	3		32044	Periplasmic binding protein
1849	5964	LLHKPE_02462	126,66	12	12	1,7E+07	4	4	5	Carbamidomethylation	45409	dihydroorotase
1986	1253	LLHKPE_01824	157,69	9	9	1,6E+07	4	4	4	Carbamidomethylation	76731	hydrolase
2537	4797	LLHKPE_00663	132,06	40	40	1,6E+07	3	3	3		9682	Acyl-CoA-binding protein
1674	2163	FCFFJI_02337	111,55	46	46	1,6E+07	4	4	6		16636	Nuclear transport factor 2 family protein
2071	36318	LLHKPE_01310	110,5	13	13	1,6E+07	4	4	4	Carbamidomethylation	41599	hydrogenase formation protein HypD
2789	19124	JABIIP_01286	66,98	29	29	1,6E+07	1	1	2	Carbamidomethylation	7280	Zinc finger CHCC-type domain-containing protein
459	475	JABIIP_01063	250,49	22	22	1,6E+07	10	2	22	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	64218	acetolactate synthase 3 large subunit
2510	2764	FCFFJI_02562	157,7	21	21	1,6E+07	3	3	3		30582	protease HtpX
1541	1513	LLHKPE_02490	154,75	7	7	1,6E+07	5	5	6		108936	Virulence factor SrfB
1896	2423	DHPIBI_00742	142,83	27	27	1,6E+07	3	1	5		17166	Type VI secretion system tube protein Hcp
2394	20362	LLHKPE_01433	116,81	27	27	1,6E+07	2	2	3		11147	ferredoxin III  nif-specific
2205	37176	LLHKPE_02596	111,75	14	14	1,6E+07	2	2	4	Carbamidomethylation	23092	PBS lyase heat domain protein repeat-containing protein
2005	4153	JABIIP_01188	92,52	10	10	1,6E+07	2	1	4		45207	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
2794	5625	FCFFJI_00400	86,97	24	24	1,6E+07	2	2	2		15658	DUF971 domain-containing protein
1069	472	FCFFJI_02255	161,92	12	12	1,6E+07	8	7	10	Carbamidomethylation; Deamidation (NQ)	133064	methionine synthase
1733	2731	HAPDOO_01817	147,36	14	14	1,6E+07	4	3	5	Oxidation (M)	40360	polyphosphate kinase 2
2192	9269	LLHKPE_03287	119,8	41	41	1,6E+07	3	3	4	Carbamidomethylation	11551	Regulatory protein  FmdB family
2617	5070	FCFFJI_01087	98,45	13	13	1,6E+07	2	2	2		31540	FtsH protease regulator HflK
2489	3811	LLHKPE_02363	78,68	16	16	1,6E+07	2	2	3	Carbamidomethylation	15622	Putative Rhodanese-like protein
2167	5379	FCFFJI_00899	74,87	20	20	1,6E+07	2	2	4		16800	Phage tail region protein
2802	9246	LLHKPE_03347	69,75	14	14	1,6E+07	2	2	2	Carbamidomethylation	28393	SDR family oxidoreductase
2802	9247	LLHKPE_01961	69,75	14	14	1,6E+07	2	2	2	Carbamidomethylation	28409	Putative glucose 1-dehydrogenase
1141	663	FCFFJI_01101	189,64	9	9	1,6E+07	8	5	9	Carbamidomethylation	119972	fused isobutyryl-CoA mutase/GTPase IcmF
2341	5393	AEBICJ_04192	109,98	9	9	1,6E+07	3	3	3		38961	Calcineurin-like phosphoesterase domain-containing protein
2745	19248	FCFFJI_01624	102,52	31	31	1,6E+07	2	2	2		14279	DUF2237 domain-containing protein
1041	1923	BDJIJG_01702	194,49	16	16	1,6E+07	4	1	10	Oxidation (M)	36347	TRAP transporter substrate-binding protein
2114	2867	LLHKPE_03628	99,78	13	13	1,6E+07	2	2	4		26797	Metallo-beta-lactamase family protein
2647	4707	OJJGAB_02471	85,27	6	6	1,6E+07	2	1	2		36110	TRAP transporter substrate-binding protein
2269	1921	FCFFJI_01942	143,62	12	12	1,6E+07	3	3	3		44972	lipopolysaccharide assembly protein LapB
1442	8308	HAPDOO_01878	115,97	38	38	1,6E+07	3	2	7	Oxidation (M)	11884	thioredoxin TrxA
2044	2507	FCFFJI_01004	108,01	11	11	1,6E+07	3	3	4	Carbamidomethylation	49132	phenylacetate--CoA ligase PaaK
3626	38566	FGMNAO_00563	41,59	2	2	1,6E+07	1	1	1		52698	NADH-quinone oxidoreductase subunit F
860	3645	HAPDOO_00906	162,66	23	23	1,6E+07	6	4	13	Oxidation (M)	26465	hypothetical protein
2639	918	FCFFJI_01387	81,95	3	3	1,6E+07	1	1	2		60435	ABC-F family ATPase
1783	2992	LLHKPE_00392	132,6	16	16	1,6E+07	4	3	5		37348	porphobilinogen synthase
1323	7176	AIFLKA_03382	109,97	8	8	1,6E+07	2	1	8	Carbamidomethylation	37641	Aryl-alcohol dehydrogenase (NADP(+))
2318	1297	LLHKPE_00633	105	18	18	1,6E+07	3	3	3		33351	protease modulator HflC
2248	1885	FCFFJI_01156	100,02	13	13	1,6E+07	3	2	3		47415	NAD(P) transhydrogenase subunit beta
2696	5874	DCJHLG_01671	97,56	24	24	1,6E+07	2	2	2	Carbamidomethylation	16775	Calcium:proton antiporter
2500	5911	FCFFJI_00111	90,3	17	17	1,6E+07	1	1	3		10452	YciI family protein
1844	3630	LLHKPE_00681	130,38	16	16	1,6E+07	4	4	5		39904	chorismate synthase
2998	8705	DIBEOF_01512	39,45	9	9	1,6E+07	1	1	2		10318	30S ribosomal protein S19
2998	8706	KABFEG_01240	39,45	9	9	1,6E+07	1	1	2		10288	30S ribosomal protein S19
1071	1006	LLHKPE_02100	168,02	19	19	1,5E+07	7	6	10	Carbamidomethylation	55529	anthranilate synthase component I
1481	2377	AEBICJ_05061	138,82	14	14	1,5E+07	5	5	7	Carbamidomethylation	47572	RING-type E3 ubiquitin transferase
2627	6114	LLHKPE_02500	126,34	36	36	1,5E+07	2	2	2		10307	STAS domain-containing protein
2369	5714	LLHKPE_03231	85,8	13	13	1,5E+07	2	2	3	Deamidation (NQ)	29459	Outer membrane protein beta-barrel domain-containing protein
1388	2483	LLHKPE_00898	167,69	17	17	1,5E+07	5	5	7		47460	Efflux transporter  RND family  MFP subunit
1837	2096	LLHKPE_01293	136,09	21	21	1,5E+07	5	4	5	Carbamidomethylation	32867	phosphoribosylaminoimidazolesuccinocarboxamide synthase
1869	36321	LLHKPE_01646	110,89	27	27	1,5E+07	5	5	5		36421	4-hydroxythreonine-4-phosphate dehydrogenase PdxA
1990	2755	FCFFJI_01790	78,6	4	4	1,5E+07	4	4	4		143188	Phosphoribosylformylglycinamidine synthase
2104	7778	EHKCDH_02168	126,28	14	14	1,5E+07	3	3	4		38801	OmpA-like domain-containing protein
2499	8037	FCFFJI_01757	69,23	21	21	1,5E+07	2	2	3		15531	DUF1318 domain-containing protein
1040	1267	DCJHLG_00428	164,54	21	21	1,5E+07	6	3	10	Carbamidomethylation	41530	D-3-phosphoglycerate dehydrogenase
1292	1795	AIFLKA_01613	155,74	8	8	1,5E+07	5	2	8	Carbamidomethylation	82819	NADP-dependent fused malic enzyme oxidoreductase phosphotransacetylase
1372	7539	LLHKPE_00434	153,12	7	7	1,5E+07	4	4	7		114969	histidine kinase
2847	6358	FCFFJI_01055	115,03	14	14	1,5E+07	2	2	2		24211	SIMPL domain-containing protein
2294	4386	JABIIP_01579	111,81	18	18	1,5E+07	3	3	3	Carbamidomethylation	38098	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK
2606	36491	FCFFJI_01536	100,1	19	19	1,5E+07	2	2	2		24531	DUF4124 domain-containing protein
2426	2126	FCFFJI_00328	86,66	12	12	1,5E+07	3	3	3		44377	cell division protein FtsA
2983	3983	LLHKPE_00089	60,28	11	11	1,5E+07	1	1	2		34065	Protein-export membrane protein SecF
642	1271	JABIIP_01541	178,01	25	25	1,5E+07	7	4	17	Carbamidomethylation; Deamidation (NQ)	32262	translation elongation factor Ts
2085	3000	LLHKPE_02431	121,53	23	23	1,5E+07	4	4	4		39636	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
1225	4014	JABIIP_02522	120,69	28	28	1,5E+07	4	4	9		17830	DUF883 domain-containing protein
2093	36334	LLHKPE_00175	105,62	30	30	1,5E+07	3	2	4		16615	translation initiation factor IF-3
2008	18293	LLHKPE_03904	96,07	13	13	1,5E+07	3	3	4	Carbamidomethylation	56379	Putative AMP-dependent synthetase and ligase
2975	7334	FCFFJI_02286	69,73	32	32	1,5E+07	1	1	2		6534	UPF0434 protein HZT41_05420
1630	411	FCFFJI_00794	144,27	10	10	1,5E+07	5	5	6		67947	Chemotaxis protein CheA
2070	1133	JABIIP_00838	123,65	18	18	1,5E+07	4	2	4		35894	ABC transporter ATP-binding protein
2519	2676	LLHKPE_01951	115	17	17	1,5E+07	3	3	3	Carbamidomethylation; Deamidation (NQ)	25508	High-affinity branched-chain amino acid transport ATP-binding protein
1468	36337	LLHKPE_02303	113,75	32	32	1,5E+07	3	3	7	Carbamidomethylation	17500	ribonuclease HI
2308	5413	LLHKPE_00742	115,89	32	32	1,5E+07	2	2	3	Carbamidomethylation	8708	Putative Cysteine rich repeat protein
2416	36855	FCFFJI_01754	115,33	16	16	1,5E+07	2	2	3		14215	aspartate 1-decarboxylase
2516	8178	FCFFJI_01861	96,9	17	17	1,5E+07	3	3	3		23218	RNA polymerase sigma factor RpoE
2208	2209	LLHKPE_00009	96,87	12	12	1,5E+07	2	2	4		23835	Putative Electron transport protein SCO1/SenC
2515	36360	LLHKPE_02384	110,25	31	31	1,5E+07	3	3	3		11072	urease subunit gamma
2376	5651	FCFFJI_02604	101,12	10	10	1,5E+07	3	3	3	Carbamidomethylation	51550	ATP-binding protein
1287	656	FCFFJI_01394	149,78	10	10	1,5E+07	6	6	8		91706	DNA topoisomerase (ATP-hydrolyzing) subunit B
1914	2862	FCFFJI_01603	149,75	27	27	1,5E+07	5	5	5		22510	2-hydroxychromene-2-carboxylate isomerase
1805	4455	AOOPHA_02354	129,81	16	16	1,5E+07	4	3	5	Deamidation (NQ)	48411	NAD-specific glutamate dehydrogenase
2136	2381	LLHKPE_01170	117,44	13	13	1,5E+07	3	3	4		38048	Oxidoreductase FAD/NAD(P)-binding domain protein
2531	6352	LGNCKJ_00227	114,26	31	31	1,5E+07	2	1	3		11794	hypothetical protein
2431	3034	FCFFJI_01472	109,61	15	15	1,5E+07	3	3	3		27240	UDP-2 3-diacylglucosamine hydrolase
2526	5757	FCFFJI_00606	107,95	15	15	1,5E+07	2	2	3		25911	ABC transporter ATP-binding protein
2481	8088	LLHKPE_01994	100,06	10	10	1,5E+07	2	2	3		39567	Protein-glutamate methylesterase/protein-glutamine glutaminase
2818	36499	LLHKPE_02198	95,44	25	25	1,5E+07	2	2	2		14531	Nif11 domain-containing protein
1476	2914	LLHKPE_02426	158,66	7	7	1,5E+07	7	6	7		136244	methionine synthase
1434	1711	FCFFJI_00611	131,66	29	29	1,5E+07	4	4	7		22794	ATP phosphoribosyltransferase
2487	5356	BDJIJG_03726	127,85	20	20	1,5E+07	3	1	3		19079	DUF1269 domain-containing protein
1950	468	FCFFJI_01140	109,27	9	9	1,5E+07	3	3	4		63251	Nitrite/sulfite reductase
2017	3772	LLHKPE_00232	107,88	9	9	1,5E+07	3	3	4		51842	threonine synthase
2092	2657	DHPIBI_02623	100,76	6	6	1,5E+07	3	1	4	Carbamidomethylation	61348	HD-GYP domain-containing protein
2799	4500	FCFFJI_02417	89,22	16	16	1,5E+07	2	2	2		21054	molybdopterin adenylyltransferase
3553	8122	LLHKPE_03498	64,96	4	4	1,5E+07	1	1	1		26173	Transmembrane protein
1077	1003	JABIIP_01253	215,29	33	33	1,4E+07	6	1	10	Deamidation (NQ)	20664	TerD family protein
1839	2678	FCFFJI_00539	161,61	33	33	1,4E+07	5	5	5		22202	Binding-protein-dependent transport systems inner membrane component
2230	606	FCFFJI_01446	136,01	14	14	1,4E+07	3	3	3		33696	Protein HflC
2464	3186	LLHKPE_01908	120,72	23	23	1,4E+07	2	2	3	Carbamidomethylation	19998	Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen
2271	3254	AIFLKA_00407	117,31	18	18	1,4E+07	3	1	3		24903	Sugar ABC transporter substrate-binding protein
2271	3082	LGNCKJ_00194	117,31	19	19	1,4E+07	3	1	3		22786	Sugar ABC transporter substrate-binding protein
2271	3009	JABIIP_01718	117,31	18	18	1,4E+07	3	1	3		24626	XrtA/PEP-CTERM system exopolysaccharide export protein
2271	3250	DCJHLG_00330	117,31	19	19	1,4E+07	3	1	3		23060	XrtA/PEP-CTERM system exopolysaccharide export protein
2271	3251	DHPIBI_01131	117,31	19	19	1,4E+07	3	1	3		22762	Sugar ABC transporter substrate-binding protein
1813	5353	FCFFJI_01003	110,63	15	15	1,4E+07	4	4	5	Carbamidomethylation	41863	3-oxoadipyl-CoA thiolase
2233	907	AEBICJ_03852	94,6	6	6	1,4E+07	3	3	3		110460	TonB-dependent receptor
3516	38376	LLHKPE_01606	74,7	7	7	1,4E+07	1	1	1		24362	BAX inhibitor protein
2511	2018	FCFFJI_01575	130,29	13	13	1,4E+07	3	3	3		43195	Cation transporter
1759	3259	LLHKPE_00179	127,34	11	11	1,4E+07	4	4	5	Deamidation (NQ)	85917	phenylalanine--tRNA ligase subunit beta
2400	848	FCFFJI_02212	86,2	6	6	1,4E+07	2	2	3		34165	Recombination-associated protein RdgC
2141	1454	FCFFJI_01836	85,68	14	14	1,4E+07	3	3	4		39269	Glucose--fructose oxidoreductase
2870	7815	LLHKPE_02798	82,98	22	22	1,4E+07	1	1	2		9854	DNA-binding transcriptional regulator Fis
3454	3270	DCJHLG_02740	73,99	2	2	1,4E+07	1	1	1		50601	Cell surface protein
2822	2648	PKCCBL_01307	54,43	2	2	1,4E+07	2	1	2	Deamidation (NQ)	80042	Polyribonucleotide nucleotidyltransferase
252	1680	BDJIJG_01048	265,04	32	32	1,4E+07	7	2	34	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	26498	Acetoacetyl-CoA reductase
1172	1401	LLHKPE_00178	159,97	26	26	1,4E+07	7	6	9	Carbamidomethylation	37819	phenylalanine--tRNA ligase subunit alpha
2024	2373	FCFFJI_01903	145,07	15	15	1,4E+07	3	3	4	Carbamidomethylation; Deamidation (NQ)	33356	dTDP-4-dehydrorhamnose reductase
2295	3012	DCJHLG_00759	100,93	21	21	1,4E+07	2	1	3		13076	50S ribosomal protein L19
2295	2699	LGNCKJ_02288	100,93	21	21	1,4E+07	2	1	3		13048	50S ribosomal protein L19
2295	2700	JABIIP_01415	100,93	21	21	1,4E+07	2	1	3		13062	50S ribosomal protein L19
2295	3185	AIFLKA_03071	100,93	21	21	1,4E+07	2	1	3		13090	50S ribosomal protein L19
2295	2804	DHPIBI_01235	100,93	21	21	1,4E+07	2	1	3		13063	50S ribosomal protein L19
1219	4020	JABIIP_02204	174,96	27	27	1,4E+07	7	3	9	Carbamidomethylation	42524	Aminotransferase
2221	2036	LLHKPE_02160	151,22	6	6	1,4E+07	3	3	3		70901	RNA polymerase sigma factor RpoD
2036	913	FCFFJI_01299	130,21	17	17	1,4E+07	4	4	4	Carbamidomethylation	28534	rhodoquinone biosynthesis methyltransferase RquA
2454	5431	FCFFJI_02609	95,24	36	36	1,4E+07	3	3	3	Carbamidomethylation	15332	Universal stress protein
3103	18231	LLHKPE_02522	52,76	1	1	1,4E+07	1	1	1	Carbamidomethylation	95754	dTDP-glucose 4 6-dehydratase
1511	2802	LLHKPE_02439	154,96	42	42	1,4E+07	4	3	7		11059	ubiquinone biosynthesis accessory factor UbiK
2867	7588	NNLLKL_02656	78,28	6	6	1,4E+07	2	1	2		26563	3-oxoacyl-[acyl-carrier-protein] reductase
3514	6815	LLHKPE_03154	75,02	25	25	1,4E+07	1	1	1		9265	Oxaloacetate decarboxylase gamma chain
2948	5517	AOOPHA_01612	63,68	10	10	1,4E+07	2	2	2		19879	Outer membrane protein beta-barrel domain-containing protein
1374	208	FCFFJI_02027	151,56	13	13	1,4E+07	6	6	7	Carbamidomethylation	81298	Dehydrogenase
2401	2586	FCFFJI_00362	95,57	4	4	1,4E+07	2	2	3		58842	Cation acetate symporter
1712	2148	FCFFJI_00317	141,04	33	33	1,4E+07	5	5	6	Carbamidomethylation; Deamidation (NQ)	38805	Zinc-dependent alcohol dehydrogenase family protein
1919	1986	FCFFJI_01108	113,97	27	27	1,4E+07	4	4	5	Carbamidomethylation	38848	3-dehydroquinate synthase
2023	4348	FCFFJI_00574	107,05	23	23	1,4E+07	3	3	4	Carbamidomethylation	27697	PEP-CTERM/exosortase system-associated acyltransferase
2693	3636	FCFFJI_02698	101,75	12	12	1,4E+07	2	2	2		27933	indole-3-glycerol phosphate synthase TrpC
2138	5882	LLHKPE_03389	132,83	36	36	1,4E+07	3	2	4		13054	DUF1820 domain-containing protein
2826	17693	BDJIJG_01835	81,71	49	49	1,4E+07	2	2	2		7695	Cold-shock protein
233	184	JABIIP_02735	263,03	19	19	1,4E+07	24	3	35	Carbamidomethylation; Oxidation (M)	158482	DNA-directed RNA polymerase subunit beta'
1467	1682	HKHPLO_01166	165	7	7	1,4E+07	3	1	7	Deamidation (NQ)	65085	succinate dehydrogenase flavoprotein subunit
1117	1738	JABIIP_02731	161,45	32	32	1,4E+07	6	2	10	Carbamidomethylation; Oxidation (M)	24444	50S ribosomal protein L1
1860	2724	JABIIP_00714	145,65	31	31	1,4E+07	3	2	5		18966	type VI secretion system contractile sheath small subunit
2312	6157	HKHPLO_02134	99,06	12	12	1,4E+07	3	1	3		20681	alkyl hydroperoxide reductase subunit C
1483	2116	JABIIP_01210	173,76	21	21	1,3E+07	6	3	7		44813	Acyl-CoA transferase/carnitine dehydratase-like protein
1513	36327	LLHKPE_02599	126,94	7	7	1,3E+07	4	4	7	Carbamidomethylation; Deamidation (NQ)	94398	histidine kinase
1829	4605	DHPIBI_04066	120,55	12	12	1,3E+07	3	2	5	Carbamidomethylation	60945	CTP synthase
1829	2688	LLHKPE_02091	120,55	12	12	1,3E+07	3	2	5	Carbamidomethylation	61112	CTP synthase
1829	36354	LGNCKJ_00779	120,55	14	14	1,3E+07	3	2	5	Carbamidomethylation	52305	CTP synthase
1829	19372	BDJIJG_00910	120,55	12	12	1,3E+07	3	2	5	Carbamidomethylation	61004	CTP synthase
1829	5159	AIFLKA_02105	120,55	12	12	1,3E+07	3	2	5	Carbamidomethylation	61030	CTP synthase
2144	19201	FCFFJI_01630	118,46	43	43	1,3E+07	3	3	4	Carbamidomethylation	13559	Iron-sulfur cluster assembly scaffold protein IscU
1461	2117	IFKLJE_03975	116,62	7	7	1,3E+07	3	2	7		54710	F0F1 ATP synthase subunit beta
1995	3307	LLHKPE_01732	92,6	9	9	1,3E+07	3	3	4		52297	asparagine--tRNA ligase
2615	36347	AEBICJ_03528	84,37	9	9	1,3E+07	2	2	2	Deamidation (NQ)	38191	DNA-directed RNA polymerase subunit alpha
2860	2481	JABIIP_02430	81,81	8	8	1,3E+07	2	2	2	Carbamidomethylation	46355	Putative ABC-type branched-chain amino acid transport system  periplasmic component
1953	1227	FCFFJI_00277	165,62	10	10	1,3E+07	4	4	4		72800	Dynamin family protein
2513	987	FCFFJI_00221	123,08	17	17	1,3E+07	3	3	3		33330	hydroxymethylbilane synthase
2488	8472	LGNCKJ_02374	95,78	7	7	1,3E+07	2	2	3		31519	Aldo/keto reductase
2488	8473	AIFLKA_01998	95,78	7	7	1,3E+07	2	2	3		31676	NADP-dependent oxidoreductase domain-containing protein
1971	18218	LLHKPE_03288	158,04	6	6	1,3E+07	4	4	4		126002	Carbohydrate binding protein
1585	8408	JABIIP_02343	153,96	19	19	1,3E+07	5	5	6	Carbamidomethylation	37464	Phosphate ABC transporter substrate-binding protein
1610	3240	AOOPHA_01831	139,12	7	7	1,3E+07	5	5	6		116277	SusC/RagA family TonB-linked outer membrane protein
2279	1041	FCFFJI_01608	138,93	11	11	1,3E+07	2	2	3	Carbamidomethylation	42047	Isovaleryl-CoA dehydrogenase  mitochondrial
1842	5013	FCFFJI_01440	127,78	20	20	1,3E+07	3	3	5		23064	Tetratricopeptide repeat protein
2254	1144	FCFFJI_01535	106,58	12	12	1,3E+07	2	2	3		23282	Orotate phosphoribosyltransferase
3324	2299	FCFFJI_00341	55,07	13	13	1,3E+07	1	1	1	Carbamidomethylation	16062	division/cell wall cluster transcriptional repressor MraZ
238	162	AIFLKA_01873	297,73	44	44	1,3E+07	18	2	35	Carbamidomethylation; Oxidation (M)	55637	F0F1 ATP synthase subunit alpha
2030	3005	LLHKPE_00589	126,45	26	26	1,3E+07	4	4	4	Carbamidomethylation	26085	Tetratricopeptide repeat protein
2419	7124	FCFFJI_01248	118,86	11	11	1,3E+07	2	2	3		26829	RNA polymerase sigma factor FliA
2301	3786	FCFFJI_01483	111,8	12	12	1,3E+07	2	2	3		27953	tryptophan synthase subunit alpha
1635	1150	FCFFJI_00216	109,76	17	17	1,3E+07	4	4	6	Carbamidomethylation	45649	Phosphoribosylamine--glycine ligase
2922	37193	LLHKPE_03791	104,5	14	14	1,3E+07	2	2	2		30478	DUF2092 domain-containing protein
2938	7779	FCFFJI_00754	97,36	7	7	1,3E+07	2	2	2		39547	AI-2E family transporter
1673	18473	LLHKPE_02548	137,49	11	11	1,3E+07	4	4	6		59106	SagB-type dehydrogenase domain protein
2744	5304	DCJHLG_00715	131,57	21	21	1,3E+07	2	1	2	Carbamidomethylation	17647	thiol peroxidase
2418	3309	JABIIP_02607	112,43	26	26	1,3E+07	2	1	3		11800	YbaB/EbfC family nucleoid-associated protein
2330	4084	FCFFJI_01439	74,4	8	8	1,3E+07	3	3	3	Carbamidomethylation	47848	histidine--tRNA ligase
2497	8820	FCFFJI_02697	62,37	9	9	1,3E+07	2	2	3	Deamidation (NQ)	35992	Anthranilate phosphoribosyltransferase
1589	878	LGNCKJ_01335	202,44	25	25	1,3E+07	6	4	6		35931	TRAP transporter substrate-binding protein
