Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 5	Area Sample 5	#Peptides	#Unique	#Spec Sample 5	PTM	Avg. Mass	Description
1639	9089	AIFLKA_02897	111,46	22	22	11100000	2	1	7		11188	Ubiquinone biosynthesis accessory factor UbiK
1955	3307	LLHKPE_01732	111,4	12	12	1170000	4	1	5		52297	asparagine--tRNA ligase
2543	6251	BDJIJG_00800	111,36	21	21	2510000	3	1	3		20934	50S ribosomal protein L6
2435	19479	HLIGHJ_01663	111,32	4	4	3300000	2	2	3		109728	TonB-dependent Receptor Plug Domain protein
2374	8286	JABIIP_02572	111,26	34	34	17900000	3	3	4	Carbamidomethylation	15350	SPOR domain-containing protein
2349	2769	JABIIP_03284	111,25	23	23	13100000	2	1	4	Deamidation (NQ)	17195	protein-export chaperone SecB
3047	54888	JABIIP_00612	111,12	21	21	8050000	2	2	2		14974	nucleoside diphosphate kinase regulator
2181	4355	KJNNEE_00509	111,01	16	16	54600000	2	2	4		22563	hypothetical protein
2259	72525	DHPIBI_02741	110,94	31	31	31500000	2	2	4		13271	hypothetical protein
2259	72978	BDJIJG_00863	110,94	52	52	31500000	2	2	4		7758	RNA chaperone  transcription antiterminator  affects expression of rpoS and uspA
2259	72979	LGNCKJ_02913	110,94	52	52	31500000	2	2	4		7797	RNA chaperone  transcription antiterminator  affects expression of rpoS and uspA
2259	72980	DCJHLG_00602	110,94	52	52	31500000	2	2	4		7855	RNA chaperone  transcription antiterminator  affects expression of rpoS and uspA
2259	72981	AIFLKA_01689	110,94	52	52	31500000	2	2	4		7828	RNA chaperone  transcription antiterminator  affects expression of rpoS and uspA
2279	72085	AIFLKA_01725	110,88	15	15	11800000	3	2	4		31679	FAS1-like dehydratase domain-containing protein
2588	26825	AIFLKA_01490	110,8	13	13	20300000	2	2	3		22862	Conserved protein
2738	2878	BDJIJG_02800	110,65	14	14	99100000	2	1	3	Carbamidomethylation; Oxidation (M)	22595	ATP-dependent Clp endopeptidase proteolytic subunit ClpP
2738	2880	LLHKPE_03062	110,65	14	14	99100000	2	1	3	Carbamidomethylation; Oxidation (M)	22965	ATP-dependent Clp endopeptidase proteolytic subunit ClpP
2282	1948	LLHKPE_02467	110,64	10	10	6140000	3	1	4		44146	DUF4139 domain-containing protein
1811	3168	LLHKPE_00399	110,64	13	13	13900000	3	2	6		40420	Sulfate transport protein (ABC superfamily  peri_bind)
2009	2555	KJNNEE_00941	110,63	8	8	850000	3	1	5		56779	hypothetical protein
1819	5127	HADHNG_04001	110,27	16	16	37900	3	1	6		17986	30S ribosomal protein S7
1759	19372	BDJIJG_00910	110,23	15	15	0	5	1	6	Carbamidomethylation; Deamidation (NQ)	61004	CTP synthase
2204	6855	LLHKPE_00479	110,13	17	17	27500000	3	3	4	Deamidation (NQ)	25820	Poly(hydroxyalcanoate) granule associated protein (phasin)
2134	2260	LLHKPE_02658	110,05	11	11	5610000	3	1	4	Carbamidomethylation	45409	diaminopimelate decarboxylase
2314	6114	LLHKPE_02500	109,99	47	47	6230000	3	3	4		10307	STAS domain-containing protein
2096	2836	JABIIP_02225	109,99	31	31	35100000	3	3	5	Oxidation (M)	15843	CBS domain-containing protein
1702	1625	LLHKPE_01928	109,98	24	24	9320000	4	2	6		24043	imidazole glycerol phosphate synthase subunit HisH
2125	5400	LLHKPE_03139	109,85	31	31	35400000	2	2	5	Deamidation (NQ); Oxidation (M)	14352	succinate dehydrogenase  cytochrome b556 subunit
2688	3423	HAPDOO_01303	109,8	18	18	11000000	2	2	3	Deamidation (NQ)	7158	Cold shock-like protein CspD
2719	5325	FCFFJI_00610	109,77	54	54	31800000	2	2	3	Deamidation (NQ)	7264	Cold-shock protein
2699	3259	LLHKPE_00179	109,72	5	5	4040000	3	2	3		85917	phenylalanine--tRNA ligase subunit beta
2095	43049	AIFLKA_03187	109,67	24	24	48700000	3	3	5	Deamidation (NQ)	21100	Cytochrome c domain-containing protein
2391	7920	AIFLKA_01977	109,65	21	21	189000000	2	2	4	Deamidation (NQ)	11696	hypothetical protein
2391	7921	AIFLKA_03100	109,65	21	21	189000000	2	2	4	Deamidation (NQ)	11696	hypothetical protein
1729	439	LLHKPE_01743	109,61	10	10	13100000	4	4	6		51319	DUF2252 domain-containing protein
2973	5830	BDJIJG_03234	109,56	7	7	8070	2	1	2		37579	Aldo/keto reductase
1378	2546	JABIIP_00583	109,53	16	16	2620000	3	1	8	Oxidation (M)	20398	adenylate kinase
1378	3601	LGNCKJ_01425	109,53	16	16	2620000	3	1	8	Oxidation (M)	20515	adenylate kinase
1957	72019	AIFLKA_00990	109,31	7	7	5510000	4	4	5		98817	N-acetyltransferase domain-containing protein
1825	56056	AIFLKA_00161	109,16	27	27	9710000	5	4	6		23022	Alpha-ribazole phosphatase
2364	2195	JABIIP_02763	109,13	31	31	707000	4	1	4		15426	50S ribosomal protein L16
2506	13408	AIFLKA_02558	109,11	20	20	21500000	3	3	3	Carbamidomethylation	32631	Thioredoxin
2608	3001	LLHKPE_00875	109,06	14	14	9330000	3	3	3		29299	indole-3-glycerol phosphate synthase TrpC
1740	1246	LLHKPE_02465	108,92	8	8	4480000	4	3	6	Deamidation (NQ)	96242	DNA gyrase subunit A
3046	38372	AIFLKA_01280	108,83	31	31	5460000	2	1	2		13330	Response regulator
2607	2504	LLHKPE_03162	108,75	16	16	28200000	3	3	3	Carbamidomethylation	29615	Putative N-carbamoyl-D-amino acid hydrolase
3048	5320	LLHKPE_00924	108,7	27	27	21500000	2	1	2	Carbamidomethylation	12606	DUF2173 domain-containing protein
2385	72975	AIFLKA_01740	108,67	17	17	15900000	2	2	4	Carbamidomethylation	18198	Phosphohistidine phosphatase SixA
1912	72025	AIFLKA_00608	108,64	16	16	19000000	5	4	5		42226	LysM domain-containing protein
2186	1238	LLHKPE_03091	108,63	10	10	8340000	4	4	4	Carbamidomethylation	69037	NADH-quinone oxidoreductase subunit F
1980	4797	LLHKPE_00663	108,62	51	51	21500000	3	3	5		9682	Acyl-CoA-binding protein
2301	18629	JABIIP_01866	108,6	6	6	2360000	4	1	4	Carbamidomethylation	97836	leucine--tRNA ligase
2046	5825	LLHKPE_03232	108,53	27	27	27000000	3	3	5		16572	DUF5069 domain-containing protein
2155	4086	AIFLKA_01809	108,53	13	13	17700000	3	2	4	Deamidation (NQ)	37977	Sulfate-binding protein
1978	1376	FCFFJI_01993	108,42	13	13	3140000	3	1	5	Oxidation (M)	26664	Electron transfer flavoprotein subunit beta
3042	2447	LLHKPE_02953	108,4	19	19	8320000	2	2	2		16636	hypothetical protein
2226	1824	LLHKPE_00771	108,35	12	12	25900000	4	4	4	Carbamidomethylation	49778	Leucine aminopeptidase
2740	6199	LLHKPE_00841	108,31	16	16	1670000	2	1	3		13342	Cyclic nucleotide-binding domain-containing protein
2959	4352	LLHKPE_02726	108,27	21	21	3870000	2	2	2	Carbamidomethylation; Deamidation (NQ)	31653	dTDP-4-dehydrorhamnose reductase
2178	72081	AIFLKA_00440	108,21	17	17	19500000	3	3	4		29746	PBP domain-containing protein
1525	4865	BDJIJG_00714	108,21	6	6	6320000	5	1	7		104522	valine--tRNA ligase
2309	2849	HADHNG_01015	108,14	14	14	14600000	3	3	4		45553	ABC transporter substrate-binding protein
2233	5964	LLHKPE_02462	108,06	11	11	9730000	3	3	4		45409	dihydroorotase
1606	36331	LLHKPE_03043	107,81	34	34	14400000	4	4	7	Deamidation (NQ)	16710	Response regulator receiver protein
2769	1864	LLHKPE_00047	107,77	10	10	7850000	2	2	2		32383	Protein yicC
2928	8012	HHKEMD_00216	107,74	31	31	2270000	2	1	2		9522	DNA-binding protein
2622	19344	LLHKPE_00411	107,68	21	21	12600000	3	3	3		33443	Histone deacetylase superfamily
2504	5678	BDJIJG_00785	107,67	18	18	462000	3	1	3		22725	50S ribosomal protein L3
2666	19571	LGNCKJ_00480	107,65	22	22	5360000	3	1	3		14879	phosphoribosyl-AMP cyclohydrolase
2764	19062	LLHKPE_03009	107,64	3	3	8440000	2	2	2		91488	Sulfatase-modifying factor enzyme domain-containing protein
2626	1965	LLHKPE_02253	107,63	6	6	7950000	3	3	3		59067	AAA-ATPase
2658	1788	LLHKPE_03113	107,55	15	15	14000000	2	1	3		15195	50S ribosomal protein L15
1648	2547	FCFFJI_01434	107,51	20	20	51100000	2	2	7		15524	nucleoside-diphosphate kinase
2281	3875	JABIIP_01711	107,46	11	11	2360000	3	1	4	Carbamidomethylation	46784	adenylosuccinate synthase
2854	8193	ODMPFI_03675	107,45	15	15	17300000	2	2	2		19288	Phasin family protein
2453	431	FCFFJI_01894	107,41	4	4	24200000	3	3	3		84145	outer membrane protein assembly factor BamA
1716	689	LLHKPE_00246	107,3	13	13	17600000	5	5	6	Carbamidomethylation	56303	Sigma-54 factor interaction domain-containing protein
3114	38448	AIFLKA_01448	107,24	16	16	9510000	2	1	2	Carbamidomethylation	28529	thiazole synthase
2651	22759	DHPIBI_03429	107,14	13	13	833000	2	1	3		25784	(S)-2-haloacid dehalogenase
2037	5653	BDJIJG_01165	107,13	9	9	3160000	4	1	5	Deamidation (NQ)	58922	Glucan biosynthesis protein
2319	72117	AIFLKA_00968	107,09	20	20	13300000	3	3	4		25851	YfdX family protein
2268	72051	AIFLKA_00756	106,99	35	35	38200000	3	3	4	Deamidation (NQ)	11993	Anti-sigma factor antagonist
2348	7770	AIFLKA_02163	106,98	33	33	24300000	2	1	4		9513	type B 50S ribosomal protein L31
2348	7248	JABIIP_02543	106,98	33	33	24300000	2	1	4		9602	type B 50S ribosomal protein L31
1564	7873	BDJIJG_02247	106,95	36	36	16000000	4	3	7	Oxidation (M)	14093	Cytochrome c domain-containing protein
2695	3028	AIFLKA_01392	106,83	20	20	43300000	3	3	3		29191	Pyrroline-5-carboxylate reductase
2363	8322	JABIIP_02852	106,76	29	29	5430000	4	2	4		27604	Dienelactone hydrolase family protein
2871	72204	AIFLKA_00762	106,72	14	14	4530000	2	2	2		25854	Thiopurine S-methyltransferase
1396	3315	JABIIP_00841	106,67	32	32	35800000	2	1	8	Deamidation (NQ)	11598	hypothetical protein
2050	72106	AIFLKA_02279	106,61	16	16	13700000	3	3	5		37138	Sulfate-binding protein
2030	5426	LLHKPE_01240	106,61	36	36	11400000	4	4	5	Deamidation (NQ)	22656	phosphoribosylanthranilate isomerase
3130	6649	AIFLKA_00339	106,6	14	14	41000000	2	1	2	Carbamidomethylation	22765	ATP-dependent Clp endopeptidase proteolytic subunit ClpP
2691	3811	LLHKPE_02363	106,59	35	35	17700000	3	3	3	Carbamidomethylation	15622	Putative Rhodanese-like protein
1942	20402	JABIIP_01307	106,5	18	18	17200000	3	3	5	Deamidation (NQ)	33681	peptidylprolyl isomerase
1861	661	FCFFJI_02091	106,31	21	21	22500000	5	5	6	Carbamidomethylation	27453	ParB/Srx family N-terminal domain-containing protein
2278	551	FCFFJI_00420	106,3	16	16	44900000	3	3	4		40310	ABC transporter substrate-binding protein
2793	7414	HADHNG_04000	106,3	4	4	6630000	2	2	2		78070	elongation factor G
2647	2051	LLHKPE_02359	106,29	7	7	2610000	2	1	3		47982	Periplasmic protease
2573	7808	IFKLJE_00155	106,25	10	10	1860000	2	1	3	Carbamidomethylation	38598	Porin
2240	18293	LLHKPE_03904	106,05	7	7	4180000	3	1	4		56379	Putative AMP-dependent synthetase and ligase
1813	3255	FHMHFL_00650	105,97	11	11	18900000	4	1	6		54117	hypothetical protein
1813	3392	NNLLKL_00189	105,97	11	11	18900000	4	1	6		54240	F0F1 ATP synthase subunit beta
1813	3284	KNPENJ_02390	105,97	11	11	18900000	4	1	6		54102	F0F1 ATP synthase subunit beta
2477	20846	OJJGAB_03179	105,93	7	7	13300000	2	2	3		35356	Malyl-CoA lyase
2162	7370	FHMHFL_01858	105,83	3	3	187000	2	1	4		71184	Acetyl-coenzyme A synthetase
2386	3824	LLHKPE_03745	105,59	34	34	9940000	2	2	4	Oxidation (M)	11909	Alkylhydroperoxidase like protein  AhpD family
2882	25636	BDJIJG_03805	105,57	7	7	3020000	2	2	2		56104	D-(-)-3-hydroxybutyrate oligomer hydrolase
1532	569	FCFFJI_02145	105,56	17	17	6580000	5	2	7		29796	2 3 4 5-tetrahydropyridine-2 6-dicarboxylate N-succinyltransferase
1816	18237	LLHKPE_00547	105,55	9	9	468000	3	1	6	Deamidation (NQ)	39134	redox-regulated ATPase YchF
1918	3318	BDJIJG_01439	105,55	11	11	1410000	3	1	5		40185	aspartate-semialdehyde dehydrogenase
2533	20709	AIFLKA_03381	105,51	9	9	18300000	2	2	3		30701	SHOCT domain-containing protein
2734	3279	AIFLKA_00392	105,41	11	11	1080000	2	1	3	Carbamidomethylation	42000	acetyl-CoA C-acyltransferase
1652	3495	BDJIJG_01079	105,36	17	17	171000000	5	3	6	Carbamidomethylation; Deamidation (NQ)	53501	Glycoside hydrolase family 57
2283	5578	JABIIP_01464	105,33	13	13	7550000	3	2	4	Carbamidomethylation	45210	alanine transaminase
2083	36357	AIFLKA_01037	105,08	18	18	15600000	3	1	5		20675	ribosome recycling factor
2083	36317	LLHKPE_00074	105,08	18	18	15600000	3	1	5		20770	ribosome recycling factor
2029	36383	AIFLKA_03706	104,95	17	17	42700000	5	5	5		43175	DUF4198 domain-containing protein
2169	576	FCFFJI_01864	104,93	14	14	15000000	3	3	4		43135	beta-ketoacyl-ACP synthase II
2441	57292	AIFLKA_00652	104,91	5	5	5820000	3	3	3	Carbamidomethylation	111070	DUF349 domain-containing protein
3105	72976	AIFLKA_03504	104,88	14	14	16500000	2	2	2		27744	Precorrin-3B C(17)-methyltransferase
2818	20751	AIFLKA_01584	104,81	4	4	5370000	2	1	2		59065	Glucans biosynthesis protein D
2818	8803	BDJIJG_00481	104,81	4	4	5370000	2	1	2		59022	glucan biosynthesis protein
2063	2352	LLHKPE_02928	104,77	31	31	14500000	5	3	5	Deamidation (NQ)	32212	Putative sensor with HAMP domain protein
2519	3630	LLHKPE_00681	104,77	8	8	10200000	2	2	3		39904	chorismate synthase
2163	1339	FCFFJI_01443	104,7	22	22	14200000	3	3	4		8893	RNA chaperone Hfq
2163	2152	LNJFLG_03647	104,7	20	20	14200000	3	3	4		9274	RNA chaperone Hfq
2619	72119	AIFLKA_01132	104,63	18	18	4220000	3	2	3		26900	Putative oxidoreductase YciK
2425	18376	PPMOBL_00387	104,58	12	12	15900000	3	3	3		59611	Solute-binding protein family 5 domain-containing protein
2194	813	LLHKPE_02950	104,47	12	12	6910000	3	2	4		39870	hypothetical protein
1705	4338	PPMOBL_02075	104,44	10	10	20400000	4	3	6		46561	Serine hydroxymethyltransferase
2055	5531	LLHKPE_01347	104,31	37	37	24000000	3	1	5	Carbamidomethylation	12148	ferredoxin FdxA
2460	715	FCFFJI_01721	104,25	19	19	14200000	3	3	3		30999	4-hydroxy-tetrahydrodipicolinate synthase
2790	72093	AIFLKA_01957	104,22	19	19	19200000	2	2	2		24955	Lipoprotein
2623	8258	DCJHLG_01315	104,22	12	12	43200000	3	2	3	Carbamidomethylation	39505	Protein-glutamate methylesterase/protein-glutamine glutaminase
2389	2717	LLHKPE_00046	104,16	12	12	1410000	2	1	4		26370	ribonuclease PH
1945	2528	LLHKPE_02325	104,05	8	8	20000000	2	2	5	Carbamidomethylation	48253	aminomethyl-transferring glycine dehydrogenase subunit GcvPA
1762	15022	AIFLKA_00090	103,95	24	24	4720000	4	4	6	Carbamidomethylation	22552	Twin-arginine translocation pathway signal
2246	1754	LLHKPE_02503	103,57	17	17	56200000	3	2	4		20556	Chemotaxis protein CheW
3150	19395	LLHKPE_01204	103,53	13	13	9630000	2	2	2		21711	7-methyl-GTP pyrophosphatase
2443	7511	DHPIBI_02896	103,5	19	19	17800000	2	1	3	Oxidation (M)	15343	Peptidoglycan-binding protein LysM
1612	2974	LLHKPE_03099	103,39	23	23	49000000	3	3	7	Carbamidomethylation	11971	50S ribosomal protein L22
2613	5398	LLHKPE_01621	103,35	11	11	1330000	3	1	3		43917	cell division protein FtsA
2664	4754	HADHNG_03513	103,14	15	15	19400000	2	2	3	Deamidation (NQ)	38261	Iron ABC transporter substrate-binding protein
2422	107	FCFFJI_02473	103,11	6	6	3210000	3	2	3	Carbamidomethylation	82631	NADP-dependent malic enzyme
1663	2270	AIFLKA_00880	103,09	5	5	7120000	6	4	6		138360	Type VI secretion system membrane subunit TssM
2825	6709	JABIIP_02314	103,08	14	14	1380000	2	1	2		33737	Protein QmcA
1877	1614	FCFFJI_00898	103,01	19	19	39000000	2	2	5		16438	Phage tail protein
2432	1194	LLHKPE_02236	102,99	6	6	24400000	1	1	3		39602	YMGG-like Gly-zipper domain-containing protein
2662	4463	JABIIP_03248	102,94	13	13	3650000	2	1	3	Carbamidomethylation	22165	Nitroreductase
1784	3500	LLHKPE_03752	102,92	12	12	12100000	2	2	6	Deamidation (NQ)	28633	ProQ/FinO domain-containing protein
2804	18295	LLHKPE_00946	102,76	37	37	34600000	2	2	2	Deamidation (NQ)	12410	phasin family protein
2116	37182	LLHKPE_03357	102,75	19	19	11400000	4	4	5		31908	Transglutaminase domain protein
2056	5628	JABIIP_02788	102,69	14	14	249000000	3	1	5		31278	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD
2018	72183	HNMFNB_02487	102,6	6	6	5980000	3	3	5		52639	Ribulose bisphosphate carboxylase large chain
2514	2062	JABIIP_01444	102,54	13	13	18400000	3	3	3		46818	Methyltransferase domain-containing protein
2610	54481	JABIIP_01787	102,47	3	3	11800	3	1	3		124606	Putative chemotaxis protein methyltransferase
1698	264	LLHKPE_01843	102,4	4	4	5620000	6	4	6		137758	type VI secretion system membrane subunit TssM
2285	4313	LLHKPE_00152	102,4	8	8	2580000	2	1	4	Carbamidomethylation; Deamidation (NQ)	55070	leucyl aminopeptidase
3051	5376	LLHKPE_02955	102,38	26	26	25800000	2	2	2		18698	Type II secretion system protein H
1519	3074	JABIIP_00175	102,36	34	34	33500000	4	2	7		14703	30S ribosomal protein S9
2574	6335	BDJIJG_03594	102,3	12	12	2310000	2	1	3		20216	hypothetical protein
2574	7199	DHPIBI_03174	102,3	12	12	2310000	2	1	3		20126	hypothetical protein
2929	3274	JHMPCE_01448	102,27	5	5	1730000	2	1	2	Deamidation (NQ)	57605	Chaperonin GroEL
2410	3102	LLHKPE_02466	102,2	7	7	8230000	2	2	3		54972	DUF4139 domain-containing protein
2250	36360	LLHKPE_02384	102,15	41	41	13500000	3	3	4	Carbamidomethylation	11072	urease subunit gamma
2192	7620	AIFLKA_01398	102,11	14	14	1690000	3	1	4		36026	aspartate carbamoyltransferase catalytic subunit
1902	55553	AIFLKA_01163	102,01	7	7	5690000	4	2	5		73431	Protein kinase domain-containing protein
2286	2801	LLHKPE_02452	101,92	14	14	17100000	3	3	4		39488	Putative glycosyl transferase
2159	27718	AIFLKA_00601	101,91	8	8	9730000	2	2	4		38233	beta-N-acetylhexosaminidase
2722	3309	JABIIP_02607	101,91	26	26	12500000	2	1	3	Oxidation (M)	11800	YbaB/EbfC family nucleoid-associated protein
2748	8079	DHPIBI_00225	101,9	14	14	2550000	2	1	3	Oxidation (M)	16917	Cytochrome c
1925	37098	AIFLKA_03054	101,81	5	5	6910000	4	4	5	Carbamidomethylation	129224	Glycosyl transferase
1757	873	LLHKPE_02396	101,81	15	15	11200000	5	5	6		55070	DUF4331 domain-containing protein
2621	1389	LLHKPE_00082	101,78	23	23	20500000	3	3	3		16476	3-hydroxyacyl-ACP dehydratase FabZ
2263	72039	AIFLKA_00501	101,77	15	15	8990000	4	4	4	Carbamidomethylation	37648	Putative Glycine cleavage T protein (Aminomethyl transferase)
2465	1567	FCFFJI_01986	101,67	24	24	44800000	3	3	3		15592	50S ribosomal protein L9
1769	2584	JABIIP_02249	101,67	13	13	1290000	6	1	6		40180	Beta sliding clamp
3109	8013	JABIIP_01772	101,59	23	23	11800000	2	2	2		24665	PEP-CTERM sorting domain-containing protein
2884	1216	FCFFJI_01891	101,49	15	15	9090000	2	2	2		16285	3-hydroxyacyl-ACP dehydratase FabZ
2255	4983	HADHNG_03329	101,48	5	5	37900000	2	1	4	Carbamidomethylation; Deamidation (NQ)	71916	acetate--CoA ligase
2564	19126	LGNCKJ_01075	101,36	12	12	1010000	3	2	3		36969	phosphate ABC transporter substrate-binding protein PstS
3039	72757	AIFLKA_02356	101,35	10	10	16100000	2	2	2		31391	Pirin
2700	4521	DHPIBI_01669	101,23	17	17	2390000	3	1	3		29434	septum site-determining protein MinD
2700	2776	BDJIJG_03420	101,23	17	17	2390000	3	1	3		29414	septum site-determining protein MinD
2853	72141	AIFLKA_02754	101,2	7	7	9140000	2	2	2		40470	N5-carboxyaminoimidazole ribonucleotide synthase
2076	21763	AIFLKA_03641	101,19	20	20	17600000	4	4	5	Carbamidomethylation	29044	Ferredoxin--NADP reductase
2724	55998	LGNCKJ_03026	101,13	11	11	10100000	3	3	3		28429	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase
2724	55997	AIFLKA_01028	101,13	11	11	10100000	3	3	3		28382	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
1706	72101	ODMPFI_03294	101,01	19	19	17200000	3	3	6	Carbamidomethylation; Deamidation (NQ)	28736	hydroxymethylpyrimidine kinase
1706	25219	LLHKPE_00981	101,01	19	19	17200000	3	3	6	Carbamidomethylation; Deamidation (NQ)	28736	hydroxymethylpyrimidine kinase
2720	37379	JABIIP_01618	100,85	28	28	10300000	2	2	3	Carbamidomethylation; Deamidation (NQ)	12646	Growth inhibitor PemK
2190	19123	JABIIP_01534	100,78	15	15	6910000	4	2	4		43881	Twitching motility protein
2275	3867	LLHKPE_02461	100,77	15	15	849000	3	1	4		36088	aspartate carbamoyltransferase catalytic subunit
1770	2295	LLHKPE_02351	100,73	26	26	12300000	4	3	6	Deamidation (NQ)	27124	bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1 4-benzoquinol methylase UbiE
1758	19373	AIFLKA_01006	100,68	20	20	28700000	4	4	6	Carbamidomethylation	37428	Dihydroorotase
2925	72182	AIFLKA_03055	100,63	8	8	21200000	2	2	2	Carbamidomethylation	42326	Serine protease
1556	72038	LLHKPE_02420	100,61	21	21	17800000	4	4	7	Carbamidomethylation	25576	thiopurine S-methyltransferase
2566	3015	PPMOBL_03789	100,61	11	11	25900000	3	3	3		39304	Leucine-binding protein domain-containing protein
2921	5564	FCFFJI_02628	100,5	26	26	13400000	2	2	2		12780	Large ribosomal subunit protein bL12
3143	3534	LLHKPE_03886	100,47	16	16	9620000	2	2	2		28363	DUF4239 domain-containing protein
2343	7974	AIFLKA_00632	100,46	30	30	11900000	2	2	4		11425	preprotein translocase subunit SecG
2718	8802	LGNCKJ_02494	100,4	21	21	350000	2	1	3	Carbamidomethylation	16731	3-isopropylmalate dehydrogenase
2612	72084	AIFLKA_02880	100,38	3	3	212000	3	1	3		126140	protein-glutamate O-methyltransferase
1849	5491	JABIIP_00139	100,35	17	17	5080	2	1	6	Oxidation (M)	11591	Inner membrane protein yjcH
1905	4861	AIFLKA_03405	100,22	20	20	24900000	3	3	5		16745	Conjugal transfer protein TraD
1905	4434	DHPIBI_03775	100,22	15	15	24900000	3	3	5		21392	hypothetical protein
2640	15415	BDJIJG_01541	100,21	13	13	10700000	2	1	3		20684	Cytochrome c4
2875	6882	AIFLKA_02497	100,14	7	7	0	2	1	2		34420	hypothetical protein
2991	925	FCFFJI_00491	100,11	8	8	2780000	2	1	2		36685	recombinase RecA
2209	9401	AIFLKA_00943	100,06	40	40	41200000	4	4	4		16475	50S ribosomal protein L13
2908	7854	DHPIBI_01258	100,05	8	8	9100000	2	1	2		36870	N-acetyl-gamma-glutamyl-phosphate reductase
2908	7855	BDJIJG_03533	100,05	8	8	9100000	2	1	2		36490	N-acetyl-gamma-glutamyl-phosphate reductase
2336	56009	AIFLKA_03623	99,98	23	23	6890000	3	3	4	Carbamidomethylation	26797	uroporphyrinogen-III C-methyltransferase
2420	72067	AIFLKA_02566	99,92	14	14	14500000	3	3	3		26485	High-affinity branched-chain amino acid transport ATP-binding protein
2420	72152	JABIIP_00690	99,92	14	14	14500000	3	3	3		26406	High-affinity branched-chain amino acid transport ATP-binding protein
2420	72153	ODMPFI_03275	99,92	14	14	14500000	3	3	3		26406	High-affinity branched-chain amino acid transport ATP-binding protein
2644	72272	AIFLKA_01087	99,85	25	25	9470000	2	2	3		13298	Helix-turn-helix domain protein
3116	38528	AIFLKA_00010	99,6	24	24	4470000	2	1	2		12482	DUF2782 domain-containing protein
2302	36315	LLHKPE_02263	99,54	41	41	20900000	4	4	4	Carbamidomethylation	18677	molybdenum cofactor biosynthesis protein B
1983	2314	FCFFJI_02557	99,39	28	28	81000000	2	2	5		10675	C-type cytochrome
2495	2292	JABIIP_01436	99,36	11	11	2850000	3	1	3		36463	N-acetyl-gamma-glutamyl-phosphate reductase
2765	72118	AIFLKA_01486	99,27	4	4	11200000	2	2	2		77164	oligopeptidase A
2576	19850	LLHKPE_00813	99,26	12	12	8890000	2	2	3		32303	NAD(+) kinase
2031	14587	JABIIP_03009	99,24	8	8	4400000	4	2	5	Carbamidomethylation	79217	Glycogen debranching enzyme GlgX
2615	72095	LGNCKJ_02158	99,24	7	7	6260000	3	3	3		80861	adenosylcobalamin-dependent ribonucleoside-diphosphate reductase
3131	45699	AIFLKA_00973	99,2	18	18	1880000	2	2	2	Carbamidomethylation	18745	molybdenum cofactor biosynthesis protein B
1909	72012	AIFLKA_03246	99,18	7	7	15300000	4	4	5		113065	Efflux RND transporter permease subunit
2561	56002	AIFLKA_02585	99,11	11	11	8840000	2	2	3		30375	Putative 3-mercaptopyruvate sulfurtransferase
2828	8016	IFKLJE_03762	99,04	8	8	9210000	2	1	2		40054	ABC transporter substrate-binding protein
2229	2847	LLHKPE_00511	98,84	21	21	13900000	3	1	4		14956	50S ribosomal protein L11
1633	1616	FCFFJI_01309	98,79	25	25	39600000	3	3	7		17241	N5-carboxyaminoimidazole ribonucleotide mutase
3034	72679	BDJIJG_03684	98,66	24	24	48600000	2	2	2	Carbamidomethylation; Deamidation (NQ)	18611	phage tail protein
3034	73005	AIFLKA_02074	98,66	24	24	48600000	2	2	2	Carbamidomethylation; Deamidation (NQ)	18334	Tail Collar domain protein
2227	397	FCFFJI_00197	98,52	11	11	20400000	4	4	4		47112	adenylosuccinate synthase
1848	8336	BDJIJG_01786	98,42	32	32	10400000	3	1	6		9039	acyl carrier protein
1938	451	FCFFJI_02152	98,4	8	8	328000	3	1	5		42679	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
2414	1651	LLHKPE_01842	98,21	8	8	21800000	2	2	3		50984	DotU family type VI secretion system protein
2993	36607	LLHKPE_02344	98,17	8	8	6780000	2	2	2		43652	Putative PLP-dependent aminotransferase
1939	3424	AIFLKA_01993	98,16	5	5	3200000	3	1	5		85286	glycogen debranching protein GlgX
1939	5620	DHPIBI_01264	98,16	5	5	3200000	3	1	5		81405	glycogen debranching protein GlgX
2997	19257	LLHKPE_03364	98,12	8	8	2540000	2	1	2		52006	NADP-dependent succinate-semialdehyde dehydrogenase
2909	72148	AIFLKA_00792	98,11	21	21	9680000	2	2	2		22812	N-(5'-phosphoribosyl)anthranilate isomerase
2638	2251	FCFFJI_00932	98,05	24	24	18900000	2	2	3	Carbamidomethylation	15921	CBS domain-containing protein
3127	3650	LNJFLG_02798	98,03	6	6	14100	2	1	2		54652	Long-chain-aldehyde dehydrogenase
2468	8880	DHPIBI_01173	97,95	5	5	7060000	3	1	3	Carbamidomethylation	78778	PDZ domain-containing protein
2553	1401	LLHKPE_00178	97,76	12	12	12000000	3	3	3	Carbamidomethylation	37819	phenylalanine--tRNA ligase subunit alpha
