Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 4	Area Sample 4	#Peptides	#Unique	#Spec Sample 4	PTM	Avg. Mass	Description
1892	1434	LLHKPE_01869	127,45	13	13	20200000	3	3	5	Carbamidomethylation	47591	phosphoglucosamine mutase
1456	1965	LLHKPE_02253	127,29	14	14	4700000	6	3	7		59067	AAA-ATPase
1418	1274	LLHKPE_01767	127,28	26	26	26000000	5	5	8	Carbamidomethylation; Deamidation (NQ)	32553	S-formylglutathione hydrolase
2315	2338	LGNCKJ_01661	127,11	14	14	394000	3	1	3		37309	D-xylose transporter subunit XylF
2132	5402	FCFFJI_00409	127,08	22	22	17000000	3	3	4		17212	F0F1 ATP synthase subunit B
1939	7831	AIFLKA_01734	127,05	20	20	8110000	3	1	5	Carbamidomethylation; Deamidation (NQ)	33855	Thioredoxin reductase
1962	5332	LLHKPE_02956	127	28	28	43600000	3	3	5	Carbamidomethylation	16723	Type IV pilus modification protein PilV
1128	5502	FCFFJI_02670	126,97	9	9	538000000	2	2	10	Deamidation (NQ)	25747	PEP-CTERM protein-sorting domain-containing protein
1149	1744	FCFFJI_02227	126,94	36	36	54900000	4	4	10	Deamidation (NQ)	9737	cell division topological specificity factor MinE
1675	1118	FCFFJI_01938	126,9	21	21	39800000	4	4	6	Carbamidomethylation	32255	cysteine synthase CysM
1526	18212	FCFFJI_00327	126,85	15	15	18800000	3	3	7	Carbamidomethylation	40806	cell division protein FtsZ
1656	1391	FCFFJI_01042	126,79	39	39	77200000	3	3	6	Carbamidomethylation	16795	(Fe-S)-binding protein
1786	2952	LLHKPE_03197	126,77	31	31	7460000	2	1	6		10000	30S ribosomal protein S16
1900	2871	LLHKPE_01668	126,71	30	30	91500000	3	3	5	Carbamidomethylation	8787	30S ribosomal protein S18
1900	2872	AIFLKA_00168	126,71	30	30	91500000	3	3	5	Carbamidomethylation	8771	30S ribosomal protein S18
1480	3274	JHMPCE_01448	126,59	9	9	106000000	4	2	7	Deamidation (NQ); Oxidation (M)	57605	Chaperonin GroEL
1987	2186	LLHKPE_03101	126,46	37	37	29900000	4	2	5		15523	50S ribosomal protein L16
1973	20706	LLHKPE_01118	126,38	18	18	31200000	3	3	5		13998	Lysozyme inhibitor LprI-like N-terminal domain-containing protein
1964	3026	LLHKPE_02695	126,2	24	24	73400000	4	4	5	Carbamidomethylation; Deamidation (NQ)	30286	Carboxyvinyl-carboxyphosphonate phosphorylmutase  chloroplastic
1886	54086	LLHKPE_02784	126,2	12	12	18300000	3	3	5		51320	Xaa-Pro aminopeptidase
1701	5533	JABIIP_02929	126,17	28	28	2100000	4	2	6		21166	polyhydroxyalkanoate synthesis repressor PhaR
2557	3534	LLHKPE_03886	126,16	17	17	13900000	2	2	3		28363	DUF4239 domain-containing protein
1530	36364	FCFFJI_02133	126,16	48	48	41500000	4	4	7	Carbamidomethylation	19822	DUF3617 domain-containing protein
1960	1138	LLHKPE_03220	126,01	11	11	15900000	4	4	5	Carbamidomethylation	47560	DUF2254 domain-containing protein
2239	4094	LLHKPE_02346	126,01	36	36	23100000	2	2	4		9430	type B 50S ribosomal protein L31
2452	3893	FCFFJI_00240	125,99	16	16	9650000	2	2	3		23660	SPOR domain-containing protein
1446	683	FCFFJI_00516	125,88	11	11	23100000	5	5	7		77461	methionine--tRNA ligase
1668	2087	LLHKPE_02707	125,54	20	20	38500000	4	3	6	Carbamidomethylation	41133	carbamoyl phosphate synthase small subunit
2404	3845	FCFFJI_00244	125,48	12	12	9740000	3	3	3	Deamidation (NQ)	53597	Efflux RND transporter periplasmic adaptor subunit
1632	4456	BDJIJG_02791	125,46	9	9	4010000	4	1	6		69951	ABC transporter substrate-binding protein
1728	2716	BDJIJG_00352	125,44	17	17	30200000	4	4	6	Deamidation (NQ)	37574	PEP-CTERM sorting domain-containing protein
2041	2331	LLHKPE_00883	125,14	52	52	153000000	3	3	4	Carbamidomethylation	19909	inorganic diphosphatase
2360	5720	FCFFJI_00557	125	44	44	18300000	3	3	3	Carbamidomethylation	17560	NADH-quinone oxidoreductase subunit B
2053	3059	LLHKPE_01564	124,88	17	17	145000000	4	4	4		40646	histidinol-phosphate transaminase
1755	3296	FCFFJI_00517	124,84	18	18	7820000	4	3	6	Carbamidomethylation; Deamidation (NQ)	38416	iron-sulfur cluster carrier protein ApbC
1352	957	AIFLKA_01480	124,81	11	11	2360000	4	1	8		46844	transcription termination factor Rho
1374	1599	FCFFJI_02593	124,79	8	8	88500000	4	4	8		48890	Cytochrome b
1095	2824	ODMPFI_03264	124,75	34	34	70500000	3	2	10	Deamidation (NQ)	14003	Cytochrome C Planctomycete-type domain-containing protein
1095	2825	JABIIP_00702	124,75	34	34	70500000	3	2	10	Deamidation (NQ)	14003	Cytochrome C Planctomycete-type domain-containing protein
2034	1321	FCFFJI_02466	124,72	12	12	9150000	4	4	4		62462	Nickel-dependent hydrogenase large subunit
2222	2676	LLHKPE_01951	124,67	29	29	13500000	4	3	4	Carbamidomethylation; Deamidation (NQ)	25508	High-affinity branched-chain amino acid transport ATP-binding protein
2270	937	FCFFJI_01373	124,63	12	12	15500000	3	3	3		46989	Sigma-54-dependent Fis family transcriptional regulator
1439	1960	PPMOBL_00627	124,5	9	9	12900000	3	1	7		51143	F0F1 ATP synthase subunit beta
2167	2381	LLHKPE_01170	124,47	19	19	16700000	4	4	4		38048	Oxidoreductase FAD/NAD(P)-binding domain protein
1978	38360	AIFLKA_02217	124,41	43	43	2470000	2	1	5		5979	50S ribosomal protein L33
1978	38361	LLHKPE_02662	124,41	43	43	2470000	2	1	5		5997	50S ribosomal protein L33
2679	7819	LLHKPE_02460	124,27	26	26	11500000	2	2	2		18270	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR
2122	3693	JABIIP_02687	124,18	22	22	13000000	3	3	4		20537	DUF5666 domain-containing protein
1771	8002	LLHKPE_03321	124,17	78	78	127000000	3	3	6	Carbamidomethylation; Oxidation (M)	7201	Zinc finger CHCC-type domain-containing protein
1426	264	LLHKPE_01843	123,81	7	7	48500000	6	6	7	Deamidation (NQ)	137758	type VI secretion system membrane subunit TssM
2223	2007	FCFFJI_01528	123,76	12	12	10200000	3	3	4		47089	STAS domain-containing protein
2112	5081	FCFFJI_02031	123,76	16	16	10100000	3	3	4	Carbamidomethylation	34416	Serine/threonine-protein phosphatase
2281	2683	JABIIP_00179	123,68	14	14	5680000	3	1	3		37962	3-isopropylmalate dehydrogenase
2281	2613	DCJHLG_01230	123,68	14	14	5680000	3	1	3		37472	3-isopropylmalate dehydrogenase
1620	757	FCFFJI_00368	123,68	12	12	28600000	5	4	6		61390	diacylglycerol O-acyltransferase
2046	2806	FCFFJI_01167	123,62	44	44	64100000	4	4	4	Carbamidomethylation; Deamidation (NQ)	8842	50S ribosomal protein L28
2334	2042	FCFFJI_01716	123,59	25	25	19600000	3	3	3	Carbamidomethylation	18227	hypothetical protein
1806	1982	BDJIJG_00881	123,51	3	3	41500000	3	1	5	Deamidation (NQ)	85288	Alpha-1 4-glucan:maltose-1-phosphate maltosyltransferase
1871	822	FCFFJI_02048	123,4	16	16	19700000	4	4	5		35122	aspartate carbamoyltransferase catalytic subunit
1348	1012	FCFFJI_00022	123,37	22	22	47900000	5	5	8	Deamidation (NQ)	41534	Beta-ketoacyl-ACP synthase III
1983	2467	FCFFJI_01154	123,33	22	22	19900000	5	5	5		39884	proton-translocating NAD(P)(+) transhydrogenase
2226	7811	FCFFJI_02267	123,24	38	38	6040000	3	3	4	Deamidation (NQ)	15854	oxidoreductase
2181	3074	JABIIP_00175	123,21	28	28	20500000	3	1	4		14703	30S ribosomal protein S9
2272	3952	LLHKPE_01823	123,12	32	32	46300000	3	3	3	Carbamidomethylation	16844	Ester cyclase
2559	20360	FCFFJI_01231	123,02	40	40	6990000	2	2	3	Carbamidomethylation	9931	DUF2249 domain-containing protein
1708	7576	DHPIBI_03446	122,95	24	24	20400000	3	2	6		11844	30S ribosomal protein S10
1585	3824	LLHKPE_03745	122,78	34	34	13000000	2	2	7	Oxidation (M)	11909	Alkylhydroperoxidase like protein  AhpD family
2033	1146	FCFFJI_01729	122,62	10	10	26800000	3	3	4		41574	Patatin-like phospholipase family protein
1908	5577	FCFFJI_01271	122,59	47	47	55600000	5	5	5		18315	flagellar basal body-associated protein FliL
1643	1673	LLHKPE_01492	122,51	13	13	15100000	6	6	6		67304	N-acetylglutaminylglutamine amidotransferase
2558	5346	LLHKPE_00138	122,5	22	22	13200000	2	2	3		16223	DUF306 domain-containing protein
2956	5386	DCJHLG_00322	122,49	4	4	27200000	2	1	2		50420	Cation acetate symporter
2956	3208	LGNCKJ_02610	122,49	4	4	27200000	2	1	2		59388	Cation acetate symporter
2956	3159	JABIIP_00138	122,49	4	4	27200000	2	1	2		59306	Cation acetate symporter
2284	1270	FCFFJI_02684	122,47	9	9	5440000	3	3	3		40913	tRNA 2-thiouridine(34) synthase MnmA
1811	2430	LLHKPE_00573	122,45	14	14	9830000	5	5	5		66802	asparagine synthase (glutamine-hydrolyzing)
2255	3354	HNMFNB_01648	122,43	3	3	26300000	3	3	3	Oxidation (M)	108527	ribonucleoside-diphosphate reductase subunit alpha
1657	2293	FCFFJI_00122	122,37	41	41	59200000	3	3	6	Carbamidomethylation	12643	Histidine triad nucleotide-binding protein
1391	1001	FCFFJI_00597	122,25	7	7	9910000	3	3	8	Deamidation (NQ)	64970	Secretin N-terminal domain-containing protein
1310	1249	LGNCKJ_00836	122,24	21	21	8140000	6	2	8	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	26023	triose-phosphate isomerase
2943	7949	FCFFJI_00273	122,2	16	16	4450000	2	2	2		29849	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase
1385	2990	LLHKPE_00966	122,2	26	26	33600000	6	6	8	Carbamidomethylation	31490	Transglutaminase domain protein
2519	2883	LGNCKJ_02940	122,06	21	21	7690000	2	1	3		17852	Peptidyl-prolyl cis-trans isomerase
1933	2674	FCFFJI_02011	122,01	10	10	14200000	3	3	5		39572	3 4-dihydroxy-2-butanone 4-phosphate synthase
1517	4455	AOOPHA_02354	121,93	14	14	13200000	4	3	7	Deamidation (NQ)	48411	NAD-specific glutamate dehydrogenase
2125	3185	AIFLKA_03071	121,7	30	30	10300000	3	1	4		13090	50S ribosomal protein L19
2040	3214	LLHKPE_00115	121,61	6	6	26300000	3	3	4	Carbamidomethylation; Deamidation (NQ)	88290	DNA topoisomerase I
1863	2967	JABIIP_02708	121,52	26	26	23200	3	1	5		16793	30S ribosomal protein S6
1507	1218	FCFFJI_00332	121,33	15	15	25800000	4	4	7		37181	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
1941	36327	LLHKPE_02599	121,32	6	6	9160000	3	3	5	Carbamidomethylation	94398	histidine kinase
1422	2466	AIFLKA_03150	121,31	31	31	51800000	5	3	8		18160	Lipopolysaccharide transport periplasmic protein LptA
2424	2859	LLHKPE_03414	121,11	14	14	13700000	3	3	3		35255	octaprenyl diphosphate synthase
2105	18269	LLHKPE_02839	120,96	12	12	4270000	4	2	4		43127	Twitching motility protein
2038	2657	DHPIBI_02623	120,93	6	6	9320000	3	1	4	Carbamidomethylation	61348	HD-GYP domain-containing protein
1827	2545	FCFFJI_01687	120,78	16	16	21000000	5	5	5		32704	LysM domain-containing protein
1831	18225	JABIIP_01169	120,74	8	8	888000	3	1	5		65105	Malate dehydrogenase
2036	1884	FCFFJI_02199	120,71	15	15	16500000	3	3	4		45266	tryptophan--tRNA ligase
1914	3642	LGNCKJ_01872	120,6	29	29	1550000	4	1	5	Carbamidomethylation; Deamidation (NQ)	25394	Carboxylesterase
1392	7176	AIFLKA_03382	120,51	10	10	16100000	3	1	8	Carbamidomethylation	37641	Aryl-alcohol dehydrogenase (NADP(+))
2350	3198	AEBICJ_02837	120,5	14	14	7900000	3	3	3		33936	DUF481 domain-containing protein
2316	1940	LGNCKJ_00187	120,45	9	9	247000	3	1	3		46683	Adenylosuccinate synthetase
1706	2401	LGNCKJ_01135	120,34	30	30	44100000	2	2	6	Deamidation (NQ); Oxidation (M)	12699	H-NS histone family protein
2427	1245	DHPIBI_03435	120,3	24	24	677000	3	1	3		13552	50S ribosomal protein L14
2427	1564	LGNCKJ_02138	120,3	24	24	677000	3	1	3		13538	50S ribosomal protein L14
1652	5419	LLHKPE_03464	120,25	32	32	50300000	3	3	6	Carbamidomethylation	23785	Glutathione S-transferase
1885	2340	LLHKPE_00783	120,2	9	9	2080000	4	1	5		60179	AAA-ATPase-like domain-containing protein
2412	19201	FCFFJI_01630	120,15	43	43	14900000	3	3	3	Carbamidomethylation	13559	Iron-sulfur cluster assembly scaffold protein IscU
1717	2829	LLHKPE_01739	120,12	52	52	40900000	4	4	6	Carbamidomethylation	9378	50S ribosomal protein L27
1379	1892	LLHKPE_01048	119,97	10	10	16700000	6	6	8	Carbamidomethylation	78227	Putative carboxy-terminal protease for penicillin-binding protein 3
2570	7794	JABIIP_00004	119,93	15	15	15800000	2	2	3	Carbamidomethylation	35817	Malonyl CoA-acyl carrier protein transacylase
1976	5315	JABIIP_01412	119,88	29	29	21400000	2	1	5		9577	30S ribosomal protein S16
1976	2631	AIFLKA_03068	119,88	29	29	21400000	2	1	5		9724	30S ribosomal protein S16
2200	8102	BDJIJG_01357	119,77	21	21	25300000	2	2	4	Carbamidomethylation	16301	cache domain-containing protein
2767	2684	JABIIP_03046	119,69	28	28	24900000	2	1	2		10377	30S ribosomal protein S15
1745	3289	FCFFJI_00279	119,6	21	21	31500000	3	3	6		18645	pantetheine-phosphate adenylyltransferase
2183	4380	AEBICJ_04410	119,57	27	27	19600000	3	3	4		21115	hypothetical protein
1822	539	FCFFJI_00192	119,48	15	15	16400000	5	5	5		54942	Cytochrome c domain-containing protein
1951	36543	LLHKPE_03392	119,44	19	19	26000000	4	4	5	Deamidation (NQ)	24372	OmpA-like domain-containing protein
2373	3682	BDJIJG_00240	119,41	5	5	3330000	2	2	3		65396	Phosphoenolpyruvate-protein phosphotransferase
2373	3742	LLHKPE_01547	119,41	5	5	3330000	2	2	3		64999	Phosphoenolpyruvate-protein phosphotransferase
2013	2531	JABIIP_01831	119,31	8	8	3940000	3	1	4	Carbamidomethylation	52554	Glutamate synthase subunit beta
2013	2297	LGNCKJ_01810	119,31	8	8	3940000	3	1	4	Carbamidomethylation	52957	Glutamate synthase
2013	2790	DCJHLG_02794	119,31	8	8	3940000	3	1	4	Carbamidomethylation	52400	Glutamate synthase
1766	18251	LLHKPE_03094	119,23	20	20	347000	3	1	6		22722	50S ribosomal protein L3
2860	5312	LLHKPE_00923	119,21	34	34	53800000	2	2	2	Carbamidomethylation	14197	DUF2173 domain-containing protein
2370	4100	FCFFJI_01829	119,2	20	20	12900000	3	3	3	Carbamidomethylation	31625	Prephenate dehydrogenase/arogenate dehydrogenase family protein
2032	36347	AEBICJ_03528	119,13	11	11	20300000	3	3	4		38191	DNA-directed RNA polymerase subunit alpha
1253	2546	JABIIP_00583	119,13	23	23	78600000	4	2	9	Oxidation (M)	20398	adenylate kinase
2326	2056	LLHKPE_00601	119,04	17	17	7550000	3	3	3		45876	Glycosyltransferase subfamily 4-like N-terminal domain-containing protein
2298	5884	HAPDOO_01739	118,92	32	32	20800000	3	2	3	Carbamidomethylation	12798	redoxin domain-containing protein
1994	2937	HAPDOO_02985	118,91	49	49	6770000	3	1	5	Deamidation (NQ); Oxidation (M)	8900	RNA chaperone Hfq
2418	2362	LLHKPE_00522	118,89	20	20	15700000	3	3	3		18548	Putative Redoxin domain protein
1909	656	FCFFJI_01394	118,75	9	9	13900000	5	5	5	Deamidation (NQ)	91706	DNA topoisomerase (ATP-hydrolyzing) subunit B
1724	2211	FCFFJI_00137	118,72	23	23	52600000	3	3	6		24433	FHA domain-containing protein
1732	1737	FCFFJI_00487	118,71	50	50	44300000	3	3	6	Oxidation (M)	12051	ribosome hibernation-promoting factor  HPF/YfiA family
2221	2862	FCFFJI_01603	118,66	21	21	8980000	4	4	4		22510	2-hydroxychromene-2-carboxylate isomerase
1932	36323	LLHKPE_03270	118,64	11	11	12800000	3	3	5	Deamidation (NQ)	49467	Membrane fusion protein (MFP) family protein
2206	6949	LLHKPE_03452	118,62	11	11	13000000	2	2	4		38547	FAD:protein FMN transferase
1783	3340	BDJIJG_02447	118,6	14	14	3140000	3	1	6	Deamidation (NQ)	31175	4-hydroxy-tetrahydrodipicolinate synthase
2260	2429	FCFFJI_01574	118,6	9	9	43700000	2	2	3	Carbamidomethylation	37205	Phosphate-binding protein
1780	2795	FCFFJI_02357	118,58	25	25	12800000	4	4	6	Carbamidomethylation; Deamidation (NQ)	30477	patatin-like phospholipase RssA
2030	3421	LLHKPE_02195	118,58	7	7	19700000	3	3	4	Carbamidomethylation	78156	phosphate acetyltransferase
2241	3499	DHPIBI_01897	118,52	21	21	12000000	2	1	4		15532	F0F1 ATP synthase subunit epsilon
2241	3418	AIFLKA_01870	118,52	21	21	12000000	2	1	4		15553	F0F1 ATP synthase subunit epsilon
2241	2651	JABIIP_01229	118,52	21	21	12000000	2	1	4		15460	F0F1 ATP synthase subunit epsilon
2133	2308	LLHKPE_03779	118,43	17	17	28600000	3	3	4		34380	protein-methionine-sulfoxide reductase catalytic subunit MsrP
2193	5447	LLHKPE_00237	118,31	11	11	8040000	3	3	4	Carbamidomethylation	43425	Amine oxidase
1309	468	FCFFJI_01140	118,29	14	14	25400000	5	5	8		63251	Nitrite/sulfite reductase
1797	2075	AEBICJ_01560	118,28	12	12	19400000	5	3	5		57471	chaperonin GroEL
1749	37208	LLHKPE_01922	118,07	20	20	16400000	5	5	6		49050	nicotinate phosphoribosyltransferase
2402	1667	JABIIP_01434	118,03	10	10	6680000	3	2	3		45488	Glycoside hydrolase family 57
2303	3547	LLHKPE_01885	117,77	11	11	9900000	2	2	3	Carbamidomethylation	42811	cysteine-S-conjugate beta-lyase
1493	2234	LLHKPE_01259	117,77	14	14	12500000	5	5	7	Carbamidomethylation	60385	L-aspartate oxidase
1678	3157	DHPIBI_01268	117,57	13	13	5300000	4	2	6	Oxidation (M)	29229	2 3 4 5-tetrahydropyridine-2 6-dicarboxylate N-succinyltransferase
1858	2010	LLHKPE_01744	117,57	11	11	24000000	4	4	5		46143	arginine deiminase
1858	2271	BDJIJG_02416	117,57	11	11	24000000	4	4	5		46927	arginine deiminase
2814	2347	LLHKPE_03589	117,54	20	20	27100000	2	2	2		17742	nicotinamide-nucleotide amidase
2101	5296	FCFFJI_02102	117,35	27	27	74300000	2	2	4		13127	Response regulator
2035	987	FCFFJI_00221	117,08	17	17	12800000	3	3	4		33330	hydroxymethylbilane synthase
1802	2316	JABIIP_01065	116,97	7	7	2270000	3	1	5		63301	proline--tRNA ligase
2259	2040	LLHKPE_02375	116,9	6	6	19500000	3	3	3		79892	Putative Fimbrial assembly protein pilQ
2179	8389	HAPDOO_01804	116,85	26	26	9170000	3	3	4		18873	Phasin family protein
2155	3315	JABIIP_00841	116,79	32	32	20400000	2	1	4		11598	hypothetical protein
2231	37193	LLHKPE_03791	116,75	21	21	18100000	3	3	4		30478	DUF2092 domain-containing protein
2229	2942	LLHKPE_03833	116,75	28	28	25500000	3	3	4		14649	ClpXP protease specificity-enhancing factor
1527	1456	JABIIP_02771	116,73	30	30	19800000	4	2	7		20842	50S ribosomal protein L6
2199	3186	LLHKPE_01908	116,67	23	23	16400000	2	2	4	Carbamidomethylation	19998	Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen
1829	1611	FCFFJI_01874	116,66	16	16	75600000	4	4	5		34968	S49 family peptidase
1793	2053	JABIIP_00340	116,62	4	4	282000000	4	4	5	Deamidation (NQ)	191116	hypothetical protein
2008	3687	IFKLJE_04327	116,58	11	11	1090000	4	1	4		49960	chaperonin GroEL
1775	2156	AIFLKA_02095	116,54	15	15	46400000	2	2	6		26214	hypothetical protein
2391	1607	LLHKPE_00570	116,36	9	9	2950000	2	2	3		45907	Membrane-anchored group 1 glycosyltransferase protein
1878	1827	FCFFJI_01171	116,36	22	22	27700000	4	4	5		26327	Winged helix-turn-helix domain-containing protein
1841	1740	FCFFJI_01199	116,33	12	12	23100000	4	4	5		44911	ATPase AAA-type core domain-containing protein
2346	4642	BDJIJG_00141	116,29	3	3	16100000	3	1	3		106795	insulinase family protein
1907	5353	FCFFJI_01003	116,26	19	19	12700000	5	5	5	Carbamidomethylation	41863	3-oxoadipyl-CoA thiolase
2330	1540	FCFFJI_01468	116,21	8	8	22700000	3	3	3		55074	cysteine--tRNA ligase
2170	4778	JABIIP_02732	116,09	22	22	6120000	3	1	4	Carbamidomethylation; Deamidation (NQ)	19011	50S ribosomal protein L10
2194	2163	FCFFJI_02337	115,98	33	33	15200000	3	3	4		16636	Nuclear transport factor 2 family protein
2336	3099	FCFFJI_01671	115,94	10	10	18800000	2	2	3	Carbamidomethylation	42912	non-hydrolyzing UDP-N-acetylglucosamine 2-epimerase
2297	2052	AEBICJ_02977	115,9	7	7	13900000	3	3	3		68255	molecular chaperone DnaK
2484	2023	LLHKPE_01993	115,84	7	7	7570000	3	3	3		81130	HAMP domain-containing protein
2872	2191	HKHPLO_01072	115,46	17	17	40200000	2	1	2		13396	50S ribosomal protein L14
2387	6358	FCFFJI_01055	115,46	14	14	14300000	2	2	3		24211	SIMPL domain-containing protein
1148	2895	BDJIJG_00696	115,29	49	49	1510000	4	1	10	Deamidation (NQ); Oxidation (M)	10471	Co-chaperonin GroES
2103	3434	FCFFJI_00936	115,25	11	11	22100000	2	2	4		36271	porphobilinogen synthase
1823	3749	LGNCKJ_00177	115,22	23	23	3090000	5	2	5		30641	4-hydroxy-tetrahydrodipicolinate synthase
2019	2318	LLHKPE_00661	115,19	34	34	24000000	3	3	4		14897	Putative PHA granule associated protein
1943	3786	FCFFJI_01483	115,1	19	19	30800000	3	3	5	Deamidation (NQ)	27953	tryptophan synthase subunit alpha
2319	1288	FCFFJI_00876	115,03	14	14	23800000	3	3	3		31519	MaoC family dehydratase N-terminal domain-containing protein
1869	1237	FCFFJI_01940	114,89	19	19	23700000	5	5	5		33091	D-beta-D-heptose 7-phosphate kinase
1804	1776	FCFFJI_01219	114,81	9	9	10600000	4	4	5	Carbamidomethylation	67990	translational GTPase TypA
2324	2121	HADHNG_03057	114,75	12	12	5180000	3	3	3		39983	TRAP transporter substrate-binding protein
2037	5163	LLHKPE_02761	114,74	25	25	15200000	3	3	4		21095	DUF2934 domain-containing protein
1876	1381	FCFFJI_02455	114,59	9	9	39600000	4	4	5	Carbamidomethylation	60780	Sulfate permease
2695	7778	EHKCDH_02168	114,58	11	11	10100000	2	2	2		38801	OmpA-like domain-containing protein
2322	913	FCFFJI_01299	114,54	13	13	13400000	3	3	3		28534	rhodoquinone biosynthesis methyltransferase RquA
2011	1948	LLHKPE_02467	114,45	10	10	18500000	3	3	4		44146	DUF4139 domain-containing protein
2302	4605	DHPIBI_04066	114,22	9	9	13500000	3	3	3		60945	CTP synthase
2302	5159	AIFLKA_02105	114,22	9	9	13500000	3	3	3		61030	CTP synthase
2302	2688	LLHKPE_02091	114,22	9	9	13500000	3	3	3		61112	CTP synthase
2302	19372	BDJIJG_00910	114,22	9	9	13500000	3	3	3		61004	CTP synthase
2405	5422	LGNCKJ_02941	114,18	28	28	6030000	3	2	3		21776	Peptidyl-prolyl cis-trans isomerase
2157	5320	LLHKPE_00924	114,12	27	27	20500000	2	1	4	Carbamidomethylation	12606	DUF2173 domain-containing protein
2946	37176	LLHKPE_02596	114,09	14	14	16200000	2	2	2	Carbamidomethylation	23092	PBS lyase heat domain protein repeat-containing protein
2271	3080	OJJGAB_04311	114,09	3	3	419000	3	1	3		77158	polyribonucleotide nucleotidyltransferase
2051	1628	FCFFJI_00550	114,04	10	10	6940000	3	2	4		69391	ATP-dependent zinc metalloprotease FtsH
2287	37558	LLHKPE_00201	114,04	10	10	10400000	3	3	3		58948	XrtA system polysaccharide chain length determinant
2785	5308	FCFFJI_01593	113,85	20	20	18300000	2	2	2		16350	hypothetical protein
2207	37175	FCFFJI_00713	113,83	26	26	19100000	2	2	4	Carbamidomethylation	14457	MerR family transcriptional regulator
2482	7265	LLHKPE_01996	113,81	60	60	264000000	3	3	3		13323	Putative chemotaxis regulator CheY
1972	2337	JABIIP_02042	113,72	13	13	5930000	4	2	5		40594	DUF2333 domain-containing protein
2123	2507	FCFFJI_01004	113,59	11	11	14700000	3	3	4	Carbamidomethylation	49132	phenylacetate--CoA ligase PaaK
2149	2553	LLHKPE_01525	113,57	17	17	18600000	2	2	4		22857	Putative ABC-type transport system involved in resistance to organic solvent  auxiliary component
1848	5627	JABIIP_00952	113,37	28	28	35100000	3	3	5		22770	50S ribosomal protein L25/general stress protein Ctc
1781	2911	FCFFJI_00730	113,27	25	25	14500000	4	4	6	Carbamidomethylation	30210	Enoyl-CoA hydratase/isomerase family protein
1597	5330	FCFFJI_00447	113,23	18	18	12800000	2	2	7		20371	NnrU family protein
1961	2776	BDJIJG_03420	113,23	13	13	3530000	3	1	5	Carbamidomethylation	29414	septum site-determining protein MinD
2504	2779	FCFFJI_00048	113,15	17	17	11200000	2	2	3		22066	RcnB family protein
978	1059	FGMNAO_00358	113,14	11	11	91800000	4	1	12	Oxidation (M)	42736	elongation factor Tu
978	1172	EHKCDH_01933	113,14	11	11	91800000	4	1	12	Oxidation (M)	42762	elongation factor Tu
1738	36331	LLHKPE_03043	113,1	31	31	19200000	3	3	6		16710	Response regulator receiver protein
2318	36342	JABIIP_00769	113,09	40	40	5790000	3	3	3		16765	Putative CBS domain protein
1518	4005	LLHKPE_00106	113,07	11	11	22500000	4	4	7	Deamidation (NQ)	51321	Two component  sigma54 specific  transcriptional regulator  Fis family
1566	1299	HAPDOO_00717	113,07	13	13	13000000	4	3	7	Carbamidomethylation	41779	methionine adenosyltransferase
1821	2470	LLHKPE_02180	112,9	11	11	13000000	5	5	5	Carbamidomethylation	71394	NADH:flavin oxidoreductase/NADH oxidase N-terminal domain-containing protein
2422	3991	LLHKPE_02224	112,89	21	21	5740000	3	3	3		27171	hypothetical protein
2062	2847	LLHKPE_00511	112,87	21	21	45600000	3	2	4		14956	50S ribosomal protein L11
1805	1651	LLHKPE_01842	112,72	9	9	30000000	4	4	5		50984	DotU family type VI secretion system protein
2134	5488	FCFFJI_02130	112,71	17	17	6490000	3	3	4	Carbamidomethylation	30945	Alpha/beta hydrolase
1557	2369	AEBICJ_03265	112,71	8	8	4580000	4	2	7		46903	NADP-dependent isocitrate dehydrogenase
1859	2420	FCFFJI_02289	112,7	20	20	21300000	3	3	5		22074	MotA/TolQ/ExbB proton channel family protein
2485	36962	LLHKPE_01572	112,63	41	41	5780000	3	3	3	Carbamidomethylation	14965	Peptide methionine sulfoxide reductase MsrB
2442	2456	LLHKPE_01202	112,58	6	6	4000000	2	2	3		51363	Bifunctional NAD(P)H-hydrate repair enzyme
2479	9269	LLHKPE_03287	112,41	41	41	19400000	3	3	3	Carbamidomethylation	11551	Regulatory protein  FmdB family
1326	18217	LLHKPE_00341	112,31	27	27	45200000	7	5	8	Carbamidomethylation	52476	Saccharopine dehydrogenase
2264	918	FCFFJI_01387	112,31	6	6	39500000	2	2	3	Deamidation (NQ)	60435	ABC-F family ATPase
1815	2520	LNJFLG_03608	112,29	5	5	54800000	4	1	5	Oxidation (M)	72010	acetate--CoA ligase
1571	3630	LLHKPE_00681	112,25	11	11	35900000	3	3	7		39904	chorismate synthase
1691	2521	HAPDOO_02028	112,18	9	9	4850000	4	3	6		58842	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
2850	36855	FCFFJI_01754	112,16	16	16	14400000	2	2	2		14215	aspartate 1-decarboxylase
