Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 2	Area Sample 2	#Peptides	#Unique	#Spec Sample 2	PTM	Avg. Mass	Description
2273	3219	HADHNG_01001	112,87	3	3	1,85E+06	2	1	3		68703	Propionyl-CoA synthetase
2335	3893	FCFFJI_00240	112,87	16	16	1,16E+07	2	2	3		23660	SPOR domain-containing protein
1524	907	AEBICJ_03852	112,85	6	6	1,34E+07	4	4	6		110460	TonB-dependent receptor
1633	3594	LLHKPE_03486	112,82	13	13	4,97E+06	3	2	6	Deamidation (NQ)	37295	phosphate ABC transporter substrate-binding protein PstS
2264	1387	LLHKPE_00895	112,82	5	5	1,98E+07	3	3	3		84159	heavy metal translocating P-type ATPase
2067	1794	LLHKPE_03090	112,74	15	15	2,60E+07	2	2	4	Carbamidomethylation	26880	NADH-quinone oxidoreductase subunit G
1957	2164	LLHKPE_01242	112,7	20	20	1,90E+07	3	3	4	Carbamidomethylation	28436	tryptophan synthase subunit alpha
1918	2655	FCFFJI_01474	112,69	5	5	1,04E+07	4	4	4	Carbamidomethylation	123420	EAL domain-containing protein
2033	2442	FCFFJI_02328	112,62	22	22	2,63E+07	3	3	4		20452	Glutathione peroxidase
2200	2713	AEBICJ_04798	112,44	10	10	1,98E+07	3	3	3		77932	Beta propeller domain-containing protein
2165	2134	LLHKPE_02525	112,43	9	9	2,95E+07	2	2	3		51479	Putative periplasmic serine endoprotease DegP-like
1844	3005	LLHKPE_00589	112,37	20	20	5,00E+06	3	3	5		26085	Tetratricopeptide repeat protein
1714	5962	OJJGAB_01075	112,32	6	6	2,03E+07	2	1	5	Deamidation (NQ)	46692	NADH-quinone oxidoreductase subunit D
2169	4725	AIFLKA_02153	112,28	7	7	2,79E+05	2	1	3	Carbamidomethylation	49080	Alpha-amylase
2511	3475	LNJFLG_03754	111,89	2	2	1,12E+07	2	2	2		108561	ribonucleoside-diphosphate reductase subunit alpha
1929	2548	LGNCKJ_00778	111,89	11	11	1,07E+07	3	1	4		29978	3-deoxy-8-phosphooctulonate synthase
2358	1292	FCFFJI_01692	111,84	26	26	3,33E+07	3	3	3	Carbamidomethylation	33835	Histone deacetylase family protein
1547	1326	JABIIP_01580	111,75	7	7	2,52E+06	4	1	6	Carbamidomethylation	78658	Glycosyl hydrolase  family 57 (Modular protein)
2320	3663	IFKLJE_00073	111,74	7	7	1,44E+07	2	1	3		47579	hypothetical protein
2590	3521	JABIIP_02586	111,73	17	17	1,19E+07	2	1	2		21745	Peptidyl-prolyl cis-trans isomerase
2093	3007	LGNCKJ_00461	111,72	30	30	2,92E+06	3	2	4		13563	Reactive intermediate/imine deaminase
2767	3150	FCFFJI_01907	111,6	14	14	1,15E+07	2	2	2	Carbamidomethylation	24666	Class I SAM-dependent methyltransferase
1796	2504	LLHKPE_03162	111,49	23	23	1,84E+07	4	4	5	Carbamidomethylation	29615	Putative N-carbamoyl-D-amino acid hydrolase
2231	3099	FCFFJI_01671	111,42	10	10	2,05E+07	2	2	3	Carbamidomethylation	42912	non-hydrolyzing UDP-N-acetylglucosamine 2-epimerase
2290	5613	LNJFLG_02925	111,34	11	11	1,10E+07	3	3	3		42965	ABC-type transporter  periplasmic component
1719	1081	FCFFJI_00394	111,31	12	12	1,46E+07	4	4	5		39885	Carboxysome Shell Carbonic Anhydrase catalytic domain-containing protein
2228	2496	LLHKPE_01397	111,27	14	14	1,05E+07	2	2	3		42229	Bacterial archaeo-eukaryotic release factor family 3
2096	5341	FCFFJI_00117	111,1	28	28	1,75E+07	3	3	4	Carbamidomethylation	22885	imidazole glycerol phosphate synthase subunit HisH
2007	3828	LGNCKJ_02145	111,09	18	18	2,51E+07	3	2	4	Deamidation (NQ)	18049	30S ribosomal protein S5
2007	3442	AIFLKA_01942	111,09	18	18	2,51E+07	3	2	4	Deamidation (NQ)	17825	30S ribosomal protein S5
2007	2999	LLHKPE_03111	111,09	18	18	2,51E+07	3	2	4	Deamidation (NQ)	17778	30S ribosomal protein S5
2007	5365	DHPIBI_03335	111,09	18	18	2,51E+07	3	2	4	Deamidation (NQ)	17868	30S ribosomal protein S5
2230	2329	AIFLKA_01629	110,99	19	19	3,58E+07	2	2	3		17390	hypothetical protein
2109	6265	HKHPLO_01493	110,99	5	5	6,99E+05	2	1	4		61230	30S ribosomal protein S1
2348	5891	LLHKPE_00177	110,92	17	17	2,86E+07	2	2	3		13483	50S ribosomal protein L20
2047	5654	FCFFJI_01688	110,81	12	12	9,49E+06	3	3	4		36597	lytic murein transglycosylase B
2100	1681	FCFFJI_01607	110,79	11	11	2,42E+07	3	3	4	Carbamidomethylation	42865	carbonic anhydrase
1739	2391	FCFFJI_02173	110,63	22	22	1,93E+07	3	3	5	Carbamidomethylation	28853	Glutamine amidotransferase class-I:Peptidase C26
2175	2016	FCFFJI_00201	110,58	5	5	4,62E+06	3	3	3		82700	ribonuclease R
1908	3151	LNJFLG_03994	110,43	17	17	1,05E+07	4	4	4	Deamidation (NQ)	39393	TRAP-type mannitol/chloroaromatic compound transport system substrate-binding protein
1880	1262	FCFFJI_00311	110,43	6	6	1,20E+07	3	3	4	Carbamidomethylation	67983	Glutamine--tRNA ligase
2312	2944	HAPDOO_02765	110,39	21	21	4,13E+04	3	1	3		16786	60 kDa chaperonin
2309	2582	LLHKPE_03251	110,34	16	16	2,47E+07	3	3	3		31073	Lipoprotein
1671	2914	LLHKPE_02426	110,28	4	4	1,16E+06	4	1	5	Deamidation (NQ)	136244	methionine synthase
1575	2736	FCFFJI_01348	110,26	27	27	2,31E+07	3	3	6	Carbamidomethylation	21923	Glycoside hydrolase family 19 catalytic domain-containing protein
2041	1633	ODMPFI_03292	110,24	11	11	2,09E+07	3	3	4		44556	glutamate-1-semialdehyde 2 1-aminomutase
2041	1634	LLHKPE_00979	110,24	11	11	2,09E+07	3	3	4		44556	glutamate-1-semialdehyde 2 1-aminomutase
1731	2402	FCFFJI_02503	110,16	13	13	1,13E+07	4	4	5	Deamidation (NQ)	39459	peptidoglycan lytic exotransglycosylase
2236	3296	FCFFJI_00517	110,11	10	10	2,74E+06	2	1	3		38416	iron-sulfur cluster carrier protein ApbC
2427	3184	FCFFJI_00127	110,1	13	13	4,49E+06	3	3	3	Deamidation (NQ)	40667	Do family serine endopeptidase
1704	1417	LLHKPE_03465	110,04	11	11	2,22E+07	3	3	5		49486	3-isopropylmalate dehydratase large subunit
1442	1625	LLHKPE_01928	110,02	29	29	1,94E+07	6	6	7		24043	imidazole glycerol phosphate synthase subunit HisH
2181	3887	FCFFJI_01527	110	27	27	2,54E+07	3	3	3	Carbamidomethylation; Deamidation (NQ)	19282	ATP-dependent protease subunit HslV
1653	2254	FCFFJI_00683	109,9	23	23	7,49E+07	3	3	6		14567	hypothetical protein
2442	5310	AEBICJ_01516	109,9	11	11	2,66E+06	2	2	3	Carbamidomethylation; Oxidation (M)	30360	CHP
1700	1550	FCFFJI_00966	109,89	14	14	1,33E+07	5	5	5		59391	Flp pilus assembly complex ATPase component TadA
2288	1540	FCFFJI_01468	109,78	9	9	2,15E+07	3	3	3		55074	cysteine--tRNA ligase
2005	1900	JABIIP_00938	109,63	14	14	3,35E+06	2	1	4		26066	SDR family NAD(P)-dependent oxidoreductase
1933	3500	LLHKPE_03752	109,57	21	21	2,08E+07	3	3	4		28633	ProQ/FinO domain-containing protein
2307	5422	LGNCKJ_02941	109,56	22	22	5,08E+06	3	1	3		21776	Peptidyl-prolyl cis-trans isomerase
1951	2507	FCFFJI_01004	109,46	14	14	2,06E+07	3	3	4	Deamidation (NQ)	49132	phenylacetate--CoA ligase PaaK
2547	6647	LLHKPE_03991	109,46	11	11	2,18E+07	2	2	2	Carbamidomethylation	27124	Thiol:disulfide interchange protein
1911	1654	JABIIP_01827	109,46	4	4	4,86E+07	2	1	4	Deamidation (NQ)	55557	4-alpha-glucanotransferase
1861	2362	LLHKPE_00522	109,38	40	40	1,58E+07	4	4	5	Carbamidomethylation	18548	Putative Redoxin domain protein
2071	5336	FCFFJI_00657	109,25	35	35	2,59E+07	2	2	4	Oxidation (M)	9358	30S ribosomal protein S16
2329	5304	DCJHLG_00715	109,11	21	21	1,33E+07	2	1	3	Carbamidomethylation	17647	thiol peroxidase
2065	3183	FCFFJI_00359	109,09	14	14	1,56E+07	2	2	4		35642	methylmalonyl Co-A mutase-associated GTPase MeaB
2081	2509	LLHKPE_00093	109,08	11	11	6,10E+06	4	3	4	Carbamidomethylation	56271	threonine ammonia-lyase  biosynthetic
2036	4234	JABIIP_02101	108,96	10	10	1,33E+07	3	3	4		42157	Alcohol dehydrogenase  NAD(P)-dependent
2369	5013	FCFFJI_01440	108,92	21	21	1,20E+07	3	3	3		23064	Tetratricopeptide repeat protein
2545	3168	LLHKPE_00399	108,86	8	8	6,39E+06	2	1	2		40420	Sulfate transport protein (ABC superfamily  peri_bind)
1358	2360	FCFFJI_00840	108,67	14	14	1,64E+07	3	3	7	Carbamidomethylation	48212	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase
2056	2609	LGNCKJ_02705	108,56	31	31	9,95E+06	3	2	4	Carbamidomethylation; Deamidation (NQ)	17499	Bacterioferritin
1788	1534	AIFLKA_02532	108,5	16	16	2,20E+06	5	1	5	Carbamidomethylation; Deamidation (NQ)	44539	Aspartokinase
2008	4120	LLHKPE_00355	108,46	21	21	5,36E+07	3	2	4	Deamidation (NQ)	10404	30S ribosomal protein S15
2437	2595	LLHKPE_00806	108,43	9	9	1,49E+07	3	2	3	Carbamidomethylation	61102	HAF repeat-containing protein
2604	3092	LLHKPE_02729	108,36	19	19	5,75E+06	2	2	2		15498	type II secretion system major pseudopilin GspG
1909	2570	AIFLKA_00982	108,32	8	8	1,64E+05	3	1	4	Carbamidomethylation	56502	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
1909	2672	DHPIBI_02673	108,32	8	8	1,64E+05	3	1	4	Carbamidomethylation	53668	Bifunctional purine biosynthesis protein PurH
1909	2874	LGNCKJ_01023	108,32	8	8	1,64E+05	3	1	4	Carbamidomethylation	56440	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
2721	3182	FCFFJI_00637	108,22	25	25	1,67E+07	2	2	2	Carbamidomethylation	17988	DUF3592 domain-containing protein
2028	2458	FCFFJI_02180	108,04	14	14	6,91E+06	3	3	4		32158	PAS domain-containing protein
1757	4902	DHPIBI_00670	108,03	4	4	1,95E+07	4	1	5		136056	Methionine synthase
2114	6196	FCFFJI_00868	107,97	9	9	7,96E+06	2	2	4		40361	quinolinate synthase NadA
1727	1904	HKHPLO_01085	107,96	6	6	4,43E+06	4	3	5		76964	elongation factor G
2356	18226	JABIIP_00406	107,91	27	27	5,46E+06	3	3	3		16348	RNA polymerase-binding protein DksA
2505	2052	AEBICJ_02977	107,88	4	4	4,60E+06	2	2	2		68255	molecular chaperone DnaK
2580	2320	FCFFJI_00164	107,88	10	10	1,11E+07	2	2	2		49723	Protein CyaE
1838	2830	JABIIP_00479	107,85	11	11	1,58E+06	3	2	5		35058	D-alanine--D-alanine ligase
2098	1902	LLHKPE_01845	107,84	23	23	3,26E+07	3	3	4	Carbamidomethylation	29993	PPM-type phosphatase domain-containing protein
1774	3309	JABIIP_02607	107,79	55	55	1,36E+07	3	2	5	Oxidation (M)	11800	YbaB/EbfC family nucleoid-associated protein
1962	3385	AIFLKA_00330	107,74	6	6	2,68E+06	3	1	4		70058	ABC transporter substrate-binding protein
1890	2927	FCFFJI_01482	107,68	12	12	1,09E+07	2	2	4	Carbamidomethylation	31477	acetyl-CoA carboxylase  carboxyltransferase subunit beta
1737	1288	FCFFJI_00876	107,68	11	11	1,92E+07	3	3	5		31519	MaoC family dehydratase N-terminal domain-containing protein
2609	18473	LLHKPE_02548	107,62	6	6	6,29E+06	2	2	2		59106	SagB-type dehydrogenase domain protein
2738	18375	AEBICJ_03262	107,61	11	11	2,65E+06	2	2	2		56218	SbsA Ig-like domain-containing protein
2170	2012	FCFFJI_00355	107,58	2	2	7,25E+06	2	2	3		157614	PAS domain S-box protein
2633	1961	LLHKPE_03193	107,46	10	10	6,48E+06	2	2	2	Carbamidomethylation	29407	3'(2') 5'-bisphosphate nucleotidase CysQ
2250	1177	FCFFJI_00612	107,37	9	9	2,73E+06	2	1	3		46190	Histidinol dehydrogenase
1388	1948	LLHKPE_02467	107,27	13	13	1,43E+07	4	4	7		44146	DUF4139 domain-containing protein
2089	5578	JABIIP_01464	107,21	11	11	7,95E+06	3	2	4	Carbamidomethylation	45210	alanine transaminase
2475	3354	HNMFNB_01648	107,19	3	3	1,34E+07	2	2	2		108527	ribonucleoside-diphosphate reductase subunit alpha
1864	5425	JABIIP_02539	107,18	36	36	3,95E+06	3	2	5	Deamidation (NQ)	13266	1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase
2408	7829	FCFFJI_02016	107,05	39	39	1,29E+07	2	2	3		9115	translation initiation factor IF-1
1406	1725	FCFFJI_01730	106,96	10	10	7,92E+06	4	4	7	Carbamidomethylation	71732	DUF4071 domain-containing protein
1829	2992	LLHKPE_00392	106,95	14	14	3,56E+06	4	3	5		37348	porphobilinogen synthase
2271	5104	FCFFJI_02203	106,93	14	14	2,79E+07	2	2	3	Carbamidomethylation	39444	Aminomethyltransferase
1773	4731	FCFFJI_02170	106,82	11	11	2,73E+07	3	3	5		45388	Beta-lactamase-related domain-containing protein
2537	2083	HKHPLO_00767	106,73	4	4	4,07E+06	2	2	2	Carbamidomethylation	102261	S8 family serine peptidase
2431	2862	FCFFJI_01603	106,71	15	15	6,42E+06	3	3	3		22510	2-hydroxychromene-2-carboxylate isomerase
1825	1422	FCFFJI_00351	106,55	16	16	1,11E+07	4	4	5	Carbamidomethylation	55001	alkyl hydroperoxide reductase subunit F
2254	2498	FCFFJI_00458	106,53	14	14	7,55E+06	2	2	3		20407	Holliday junction branch migration protein RuvA
1843	2437	LLHKPE_00682	106,52	12	12	1,65E+07	3	3	5		30852	Putative Carbonic anhydrase
2160	1873	AOOPHA_01146	106,51	2	2	1,84E+07	3	3	3	Carbamidomethylation	264084	Carboxypeptidase regulatory-like domain-containing protein
2556	2205	AEBICJ_05336	106,16	5	5	8,76E+06	2	2	2	Carbamidomethylation	51937	Tryptophan synthase alpha chain
2330	2352	LLHKPE_02928	106,1	10	10	1,59E+07	2	2	3	Deamidation (NQ)	32212	Putative sensor with HAMP domain protein
2429	3000	LLHKPE_02431	105,9	15	15	9,86E+06	3	3	3		39636	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
2638	8257	LLHKPE_02506	105,8	13	13	2,74E+06	2	1	2		39303	Protein-glutamate methylesterase/protein-glutamine glutaminase
2713	2707	LLHKPE_03169	105,69	10	10	7,77E+06	2	2	2		46384	glutamate-5-semialdehyde dehydrogenase
2561	2697	LLHKPE_03180	105,53	14	14	7,70E+06	2	2	2	Carbamidomethylation	25931	septum site-determining protein MinC
2308	1721	FCFFJI_01099	105,44	14	14	1,85E+07	3	3	3		36316	selenide  water dikinase SelD
2387	5494	FCFFJI_02288	105,43	33	33	3,43E+07	2	2	3		14810	Biopolymer transporter ExbD
1956	3562	FCFFJI_00741	105,24	44	44	1,82E+07	3	3	4		16990	2-C-methyl-D-erythritol 2 4-cyclodiphosphate synthase
2383	2420	FCFFJI_02289	105,23	16	16	2,13E+07	2	2	3		22074	MotA/TolQ/ExbB proton channel family protein
1878	2111	LLHKPE_02565	105,16	8	8	7,82E+06	3	3	4	Carbamidomethylation	70443	sulfate adenylyltransferase subunit CysN
2504	3083	FCFFJI_01830	105,14	11	11	9,95E+06	2	2	2		31479	DNA ligase
1850	2856	HAPDOO_00113	105,12	21	21	1,78E+06	3	1	5	Carbamidomethylation	13551	hypothetical protein
2178	1602	JABIIP_00500	105,05	11	11	5,95E+06	3	3	3		50225	DUF1015 domain-containing protein
1917	1237	FCFFJI_01940	105,05	13	13	7,24E+06	3	3	4		33091	D-beta-D-heptose 7-phosphate kinase
2318	3081	DHPIBI_01232	104,98	30	30	2,03E+06	2	1	3	Deamidation (NQ)	9708	Small ribosomal subunit protein bS16
1915	1035	LLHKPE_03621	104,98	14	14	9,79E+06	4	4	4	Carbamidomethylation	52844	LutB/LldF family L-lactate oxidation iron-sulfur protein
1886	1885	FCFFJI_01156	104,93	11	11	8,21E+06	3	2	4		47415	NAD(P) transhydrogenase subunit beta
2777	2530	LLHKPE_03505	104,84	20	20	8,93E+06	2	2	2		14256	DUF2815 domain-containing protein
2766	5376	LLHKPE_02955	104,8	26	26	3,29E+07	2	2	2		18698	Type II secretion system protein H
2195	1685	FCFFJI_01725	104,78	20	20	1,76E+07	3	3	3		23814	MBL fold metallo-hydrolase
2416	7754	FCFFJI_01870	104,78	37	37	2,72E+07	1	1	3		6553	50S ribosomal protein L32
2560	7606	FCFFJI_00767	104,77	11	11	7,37E+06	2	2	2		34259	Aldo/keto reductase
1945	3059	LLHKPE_01564	104,7	10	10	6,62E+07	3	3	4		40646	histidinol-phosphate transaminase
2103	3421	LLHKPE_02195	104,69	6	6	1,00E+07	3	3	4	Carbamidomethylation	78156	phosphate acetyltransferase
2053	3963	FCFFJI_01375	104,63	24	24	2,17E+06	3	3	4		21799	DUF4390 domain-containing protein
2138	5340	FCFFJI_02008	104,58	15	15	5,97E+06	2	2	4		33657	Thiamine-monophosphate kinase
2136	5317	JABIIP_00384	104,43	27	27	6,15E+06	2	1	4	Carbamidomethylation; Deamidation (NQ)	12516	DUF2173 domain-containing protein
2177	1555	FCFFJI_00628	104,43	7	7	6,84E+06	3	3	3		82427	ATP-dependent Clp protease ATP-binding subunit ClpA
2149	4612	KABFEG_03225	104,39	3	3	1,19E+05	2	1	4		59702	cation acetate symporter
2592	5499	LLHKPE_01811	104,39	9	9	1,35E+07	2	1	2		33295	Sirohydrochlorin chelatase
2720	2729	AIFLKA_01590	104,34	9	9	1,05E+06	2	1	2		38931	3-isopropylmalate dehydrogenase
2068	3186	LLHKPE_01908	104,3	23	23	6,93E+06	2	2	4	Carbamidomethylation	19998	Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen
2487	1532	FCFFJI_00389	104,18	5	5	1,80E+07	2	2	2	Carbamidomethylation; Deamidation (NQ)	71830	Lytic transglycosylase domain-containing protein
2820	2447	LLHKPE_02953	104,1	24	24	1,21E+07	2	2	2		16636	hypothetical protein
1605	2265	AEBICJ_02505	103,9	42	42	3,29E+07	3	3	6		10613	DM2 domain-containing protein
1538	2520	LNJFLG_03608	103,84	4	4	5,43E+07	3	1	6	Oxidation (M)	72010	acetate--CoA ligase
2540	18234	LLHKPE_01763	103,82	19	19	2,66E+06	2	2	2	Carbamidomethylation	23856	Peptide methionine sulfoxide reductase MsrA
2150	7827	LLHKPE_01556	103,65	11	11	7,96E+07	2	2	4		14915	hypothetical protein
1516	3428	FCFFJI_00020	103,61	9	9	1,83E+07	2	2	6	Deamidation (NQ)	40935	hypothetical protein
1395	1982	BDJIJG_00881	103,6	3	3	6,52E+07	2	1	7		85288	Alpha-1 4-glucan:maltose-1-phosphate maltosyltransferase
1743	3503	HNMFNB_00262	103,58	4	4	6,54E+07	3	2	5	Oxidation (M)	48876	citrate synthase
1851	5590	JABIIP_03040	103,5	17	17	1,24E+06	3	1	5		26201	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase
2823	5359	AEBICJ_02150	103,49	18	18	8,37E+06	2	2	2		15614	hypothetical protein
2452	5473	FCFFJI_00461	103,48	22	22	1,11E+07	2	2	3		16109	tol-pal system-associated acyl-CoA thioesterase
2026	3764	FCFFJI_01826	103,38	23	23	1,02E+07	4	3	4	Deamidation (NQ)	39036	Phosphoserine aminotransferase
1751	1933	FCFFJI_00072	103,37	29	29	3,07E+07	5	5	5	Carbamidomethylation	29336	Inositol-1-monophosphatase
2409	5444	LGNCKJ_02870	103,34	16	16	2,27E+07	2	2	3		22027	OmpW family protein
1655	3907	JABIIP_02659	103,3	4	4	2,57E+08	3	2	5	Deamidation (NQ); Oxidation (M)	106043	2-oxoglutarate dehydrogenase E1 component
1853	3131	HAPDOO_01016	103,21	10	10	1,35E+07	3	3	5		39039	class II fructose-bisphosphate aldolase
2229	18262	HNMFNB_02616	103,16	6	6	9,29E+06	2	1	3	Carbamidomethylation; Deamidation (NQ)	38608	3-deoxy-7-phosphoheptulonate synthase
2229	5621	DIBEOF_03998	103,16	5	5	9,29E+06	2	1	3	Carbamidomethylation; Deamidation (NQ)	38961	3-deoxy-7-phosphoheptulonate synthase
2229	4989	LNJFLG_01307	103,16	5	5	9,29E+06	2	1	3	Carbamidomethylation; Deamidation (NQ)	39232	3-deoxy-7-phosphoheptulonate synthase
1912	2118	KABFEG_04057	103,14	4	4	4,09E+06	3	1	4	Deamidation (NQ)	96191	Rne/Rng family ribonuclease
2255	1846	FCFFJI_02694	103,11	34	34	9,64E+06	3	3	3	Deamidation (NQ)	14006	30S ribosomal protein S12
2825	7023	LGNCKJ_00794	103,04	15	15	1,45E+06	2	1	2	Carbamidomethylation	31591	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD
1858	5330	FCFFJI_00447	102,97	18	18	1,55E+07	2	2	5		20371	NnrU family protein
2450	5625	FCFFJI_00400	102,88	24	24	1,04E+07	2	2	3		15658	DUF971 domain-containing protein
2481	18219	LLHKPE_03528	102,87	3	3	2,00E+06	2	2	2		92112	Tetratricopeptide repeat protein
2687	5370	AIFLKA_00348	102,77	13	13	5,09E+06	2	1	2		21722	Peptidyl-prolyl cis-trans isomerase
1889	2318	LLHKPE_00661	102,61	34	34	1,52E+07	3	3	4		14897	Putative PHA granule associated protein
2729	5793	FCFFJI_02262	102,56	20	20	4,01E+06	2	1	2		12351	P-II family nitrogen regulator
2648	3647	FCFFJI_00740	102,56	21	21	4,35E+06	2	2	2		19446	RNA 2' 3'-cyclic phosphodiesterase
1856	1814	LLHKPE_00876	102,53	14	14	2,29E+07	2	2	5	Deamidation (NQ)	36589	Anthranilate phosphoribosyltransferase
2116	5413	LLHKPE_00742	102,52	32	32	8,92E+06	2	2	4	Carbamidomethylation; Deamidation (NQ)	8708	Putative Cysteine rich repeat protein
2606	5757	FCFFJI_00606	102,51	15	15	9,36E+06	2	2	2		25911	ABC transporter ATP-binding protein
2727	7954	LLHKPE_03933	102,5	3	3	6,54E+06	2	2	2		90099	sodium-translocating pyrophosphatase
1611	2532	DCJHLG_01412	102,46	19	19	5,42E+06	2	1	6		22843	50S ribosomal protein L25/general stress protein Ctc
1725	1150	FCFFJI_00216	102,46	10	10	1,89E+07	3	3	5		45649	Phosphoribosylamine--glycine ligase
2388	18297	FCFFJI_01987	102,42	29	29	4,00E+07	2	2	3		10743	30S ribosomal protein S18
2722	5064	ODMPFI_03277	102,37	8	8	1,45E+07	2	2	2	Carbamidomethylation	36964	PBP domain-containing protein
2722	5065	JABIIP_00689	102,37	8	8	1,45E+07	2	2	2	Carbamidomethylation	36964	PBP domain-containing protein
1775	5387	JABIIP_00964	102,31	13	13	2,83E+07	2	2	5		23441	Cytochrome c domain-containing protein
2243	18223	JABIIP_02127	102,3	10	10	1,25E+07	3	3	3		36946	Fe(3+) ABC transporter substrate-binding protein
2243	18229	BDJIJG_00065	102,3	10	10	1,25E+07	3	3	3		37112	Fe(3+) ABC transporter substrate-binding protein
2243	8319	LGNCKJ_02718	102,3	10	10	1,25E+07	3	3	3		37020	Fe(3+) ABC transporter substrate-binding protein
2173	4154	FCFFJI_02222	102,27	10	10	6,20E+06	2	2	3		37278	AI-2E family transporter YdiK
2402	5472	FCFFJI_02326	102,25	18	18	1,05E+07	2	2	3	Carbamidomethylation	17617	Bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase
2430	2209	LLHKPE_00009	102,21	25	25	1,53E+07	3	3	3		23835	Putative Electron transport protein SCO1/SenC
2741	2985	LLHKPE_01890	102,21	14	14	4,63E+06	2	2	2	Carbamidomethylation	36959	Phosphoribosylformylglycinamidine cyclo-ligase
2327	2528	LLHKPE_02325	102,03	8	8	1,35E+07	2	2	3	Carbamidomethylation	48253	aminomethyl-transferring glycine dehydrogenase subunit GcvPA
2751	8316	LLHKPE_01617	101,99	9	9	6,62E+06	2	2	2		38061	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
2824	6804	APBOIA_00113	101,94	11	11	7,67E+06	2	2	2		32898	Lpg1974 family pore-forming outer membrane protein
1689	1299	HAPDOO_00717	101,89	10	10	2,41E+06	4	1	5		41779	methionine adenosyltransferase
2042	2023	LLHKPE_01993	101,8	5	5	1,06E+07	3	3	4		81130	HAMP domain-containing protein
1946	1451	LLHKPE_01334	101,76	6	6	7,78E+06	3	3	4		63714	VWFA domain-containing protein
2275	5677	LLHKPE_01854	101,63	3	3	1,72E+07	3	3	3		71856	NADH-quinone oxidoreductase subunit L
2021	1027	JABIIP_00484	101,59	7	7	3,87E+06	4	3	4		102143	preprotein translocase subunit SecA
2137	2898	FCFFJI_02161	101,56	12	12	7,91E+06	2	2	4		26238	ABC transporter ATP-binding protein
2027	4537	AEBICJ_01293	101,48	7	7	3,47E+06	4	4	4	Oxidation (M)	85859	Crotonase
2365	2292	JABIIP_01436	101,45	12	12	6,16E+06	3	2	3		36463	N-acetyl-gamma-glutamyl-phosphate reductase
2023	1870	LLHKPE_03402	101,44	14	14	2,65E+07	4	4	4		45636	Cysteine desulfurase
1382	2303	FCFFJI_01048	101,42	8	8	1,80E+07	4	4	7		106566	GAF domain-containing protein
2834	5402	FCFFJI_00409	101,36	15	15	6,78E+06	2	2	2		17212	F0F1 ATP synthase subunit B
2132	2211	FCFFJI_00137	101,28	26	26	3,00E+07	3	3	4		24433	FHA domain-containing protein
2251	1942	LLHKPE_00864	101,27	26	26	2,34E+07	3	3	3	Carbamidomethylation	28964	3-methyl-2-oxobutanoate hydroxymethyltransferase
1977	2851	LLHKPE_02688	101,08	17	17	5,49E+06	4	3	4		35984	oxygen-dependent coproporphyrinogen oxidase
2322	5580	FCFFJI_00129	101,07	5	5	2,06E+07	2	2	3		63255	LysM domain-containing protein
2105	2348	FCFFJI_00627	101,07	17	17	2,06E+07	3	2	4		17102	ribonuclease E activity regulator RraA
2267	7144	HNMFNB_01612	101	5	5	4,51E+05	3	1	3	Carbamidomethylation	84879	NADH-quinone oxidoreductase subunit NuoG
1976	5488	FCFFJI_02130	100,99	15	15	1,63E+07	3	3	4	Carbamidomethylation	30945	Alpha/beta hydrolase
2317	5074	FCFFJI_01984	100,85	9	9	1,08E+07	2	2	3		45552	Transglutaminase domain-containing protein
1831	1958	DCJHLG_00739	100,8	14	14	3,13E+06	4	1	5		35766	ABC transporter ATP-binding protein
2841	3315	JABIIP_00841	100,78	26	26	1,06E+07	2	2	2		11598	hypothetical protein
2193	2737	FCFFJI_01282	100,77	14	14	7,51E+06	3	3	3	Carbamidomethylation	27939	Flagellar brake protein YcgR
1642	6436	LLHKPE_03773	100,61	21	21	2,00E+08	1	1	6	Deamidation (NQ); Oxidation (M)	8387	Lipoprotein
1768	4062	JABIIP_01527	100,57	8	8	3,23E+06	3	1	5		67546	translational GTPase TypA
1768	4063	AIFLKA_01690	100,57	8	8	3,23E+06	3	1	5		67568	translational GTPase TypA
1768	4097	DHPIBI_02742	100,57	8	8	3,23E+06	3	1	5		67608	translational GTPase TypA
1806	2925	FCFFJI_01237	100,5	29	29	3,09E+07	3	3	5	Deamidation (NQ)	18651	Cysteine hydrolase
2244	18221	AIFLKA_01161	100,45	12	12	1,04E+07	3	1	3		65691	Malate dehydrogenase
